# wavelength flux(cal) flux
4361.6836 4.137741e+03 5.928699e+03
4362.9105 4.249090e+03 6.096160e+03
4364.1374 4.207563e+03 6.044414e+03
4365.3644 4.109777e+03 5.911580e+03
4366.5913 4.260684e+03 6.136562e+03
4367.8182 4.267679e+03 6.154559e+03
4369.0451 4.191062e+03 6.051838e+03
4370.2720 4.255672e+03 6.153016e+03
4371.4989 4.239711e+03 6.137781e+03
4372.7258 4.188755e+03 6.071754e+03
4373.9527 4.130014e+03 5.994229e+03
4375.1796 4.121615e+03 5.989637e+03
4376.4065 4.179311e+03 6.081178e+03
4377.6335 4.038010e+03 5.883000e+03
4378.8604 4.184764e+03 6.104492e+03
4380.0873 4.360774e+03 6.369244e+03
4381.3142 4.117797e+03 6.021898e+03
4382.5411 4.345441e+03 6.362756e+03
4383.7680 4.477667e+03 6.564543e+03
4384.9949 4.393645e+03 6.449373e+03
4386.2218 4.307737e+03 6.331113e+03
4387.4487 4.488667e+03 6.605188e+03
4388.6756 4.267298e+03 6.287184e+03
4389.9025 4.262144e+03 6.287312e+03
4391.1295 4.080867e+03 6.027285e+03
4392.3564 4.274997e+03 6.321729e+03
4393.5833 4.218540e+03 6.245848e+03
4394.8102 4.310158e+03 6.389252e+03
4396.0371 4.197128e+03 6.229240e+03
4397.2640 3.802857e+03 5.650896e+03
4398.4909 4.067220e+03 6.051010e+03
4399.7178 4.367950e+03 6.506225e+03
4400.9447 4.351855e+03 6.490010e+03
4402.1716 4.242752e+03 6.334854e+03
4403.3986 4.331896e+03 6.475648e+03
4404.6255 4.546478e+03 6.804480e+03
4405.8524 4.345300e+03 6.511074e+03
4407.0793 4.368321e+03 6.553279e+03
4408.3062 4.427369e+03 6.649660e+03
4409.5331 4.439301e+03 6.675385e+03
4410.7600 4.486033e+03 6.753523e+03
4411.9869 4.356195e+03 6.565680e+03
4413.2138 4.277464e+03 6.454484e+03
4414.4407 4.316357e+03 6.520691e+03
4415.6676 4.294046e+03 6.494447e+03
4416.8946 4.290064e+03 6.495863e+03
4418.1215 4.388132e+03 6.651943e+03
4419.3484 4.515729e+03 6.853158e+03
4420.5753 4.377485e+03 6.650891e+03
4421.8022 4.219706e+03 6.418414e+03
4423.0291 4.389396e+03 6.684039e+03
4424.2560 4.398117e+03 6.704830e+03
4425.4829 4.470406e+03 6.822650e+03
4426.7098 4.247101e+03 6.489062e+03
4427.9367 4.136231e+03 6.326676e+03
4429.1637 4.188896e+03 6.414309e+03
4430.3906 4.291846e+03 6.579186e+03
4431.6175 4.412522e+03 6.771594e+03
4432.8444 4.522472e+03 6.947904e+03
4434.0713 4.347886e+03 6.686953e+03
4435.2982 4.516715e+03 6.954135e+03
4436.5251 4.638722e+03 7.149689e+03
4437.7520 4.371042e+03 6.744354e+03
4438.9789 4.499027e+03 6.949262e+03
4440.2058 4.560473e+03 7.051682e+03
4441.4327 4.430638e+03 6.858197e+03
4442.6597 4.404197e+03 6.824477e+03
4443.8866 4.327735e+03 6.713059e+03
4445.1135 4.329208e+03 6.722385e+03
4446.3404 4.239504e+03 6.589965e+03
4447.5673 4.461889e+03 6.942855e+03
4448.7942 4.403424e+03 6.858975e+03
4450.0211 4.388829e+03 6.843287e+03
4451.2480 4.511284e+03 7.041445e+03
4452.4749 4.609575e+03 7.202215e+03
4453.7018 4.432438e+03 6.932492e+03
4454.9288 4.348727e+03 6.808453e+03
4456.1557 4.469219e+03 7.004152e+03
4457.3826 4.485042e+03 7.036006e+03
4458.6095 4.302452e+03 6.756307e+03
4459.8364 4.368938e+03 6.867537e+03
4461.0633 4.549096e+03 7.157807e+03
4462.2902 4.433750e+03 6.983189e+03
4463.5171 4.349905e+03 6.857854e+03
4464.7440 4.275893e+03 6.747750e+03
4465.9709 4.479017e+03 7.075168e+03
4467.1978 4.327383e+03 6.842254e+03
4468.4248 4.304801e+03 6.813100e+03
4469.6517 4.316257e+03 6.837773e+03
4470.8786 4.337406e+03 6.877828e+03
4472.1055 4.374307e+03 6.942922e+03
4473.3324 4.511794e+03 7.167902e+03
4474.5593 4.524944e+03 7.195545e+03
4475.7862 4.180006e+03 6.653238e+03
4477.0131 4.263811e+03 6.792941e+03
4478.2400 4.265937e+03 6.802617e+03
4479.4669 4.343454e+03 6.932605e+03
4480.6939 4.468260e+03 7.138342e+03
4481.9208 4.500826e+03 7.196920e+03
4483.1477 4.386708e+03 7.020801e+03
4484.3746 4.616309e+03 7.394936e+03
4485.6015 5.248631e+03 8.415404e+03
4486.8284 5.533911e+03 8.880729e+03
4488.0553 5.595894e+03 8.988170e+03
4489.2822 5.900554e+03 9.485887e+03
4490.5091 5.701170e+03 9.173402e+03
4491.7360 5.511886e+03 8.876584e+03
4492.9629 5.217208e+03 8.409322e+03
4494.1899 4.767883e+03 7.691723e+03
4495.4168 4.359402e+03 7.038791e+03
4496.6437 4.163466e+03 6.728174e+03
4497.8706 4.158654e+03 6.726109e+03
4499.0975 4.106103e+03 6.646729e+03
4500.3244 4.049848e+03 6.561176e+03
4501.5513 4.049982e+03 6.566877e+03
4502.7782 4.126688e+03 6.696814e+03
4504.0051 4.199035e+03 6.819850e+03
4505.2320 4.181185e+03 6.796438e+03
4506.4590 4.220224e+03 6.865498e+03
4507.6859 4.290458e+03 6.985424e+03
4508.9128 4.443447e+03 7.240350e+03
4510.1397 4.585451e+03 7.477734e+03
4511.3666 4.607020e+03 7.518902e+03
4512.5935 4.524132e+03 7.389480e+03
4513.8204 4.351322e+03 7.112824e+03
4515.0473 4.645038e+03 7.598893e+03
4516.2742 4.639502e+03 7.595748e+03
4517.5011 4.406696e+03 7.220186e+03
4518.7280 4.118670e+03 6.753459e+03
4519.9550 4.098805e+03 6.726025e+03
4521.1819 4.168663e+03 6.845857e+03
4522.4088 4.162513e+03 6.840920e+03
4523.6357 4.359107e+03 7.169391e+03
4524.8626 4.179649e+03 6.879363e+03
4526.0895 4.048472e+03 6.668395e+03
4527.3164 4.374507e+03 7.210725e+03
4528.5433 4.147162e+03 6.840980e+03
4529.7702 4.107781e+03 6.780943e+03
4530.9971 3.986279e+03 6.585125e+03
4532.2241 4.310534e+03 7.125885e+03
4533.4510 4.390599e+03 7.263416e+03
4534.6779 4.358190e+03 7.214906e+03
4535.9048 4.231599e+03 7.010262e+03
4537.1317 4.439248e+03 7.359400e+03
4538.3586 4.241785e+03 7.036924e+03
4539.5855 4.091614e+03 6.792475e+03
4540.8124 4.099910e+03 6.810906e+03
4542.0393 4.081756e+03 6.785357e+03
4543.2662 4.155891e+03 6.913260e+03
4544.4931 4.126481e+03 6.868938e+03
4545.7201 4.169032e+03 6.944389e+03
4546.9470 4.177681e+03 6.963395e+03
4548.1739 4.195878e+03 6.998316e+03
4549.4008 4.256940e+03 7.104789e+03
4550.6277 4.218066e+03 7.044463e+03
4551.8546 4.071209e+03 6.803570e+03
4553.0815 4.222350e+03 7.060646e+03
4554.3084 4.250947e+03 7.112969e+03
4555.5353 4.070159e+03 6.814742e+03
4556.7622 4.324854e+03 7.245699e+03
4557.9892 4.455071e+03 7.468482e+03
4559.2161 4.325709e+03 7.256076e+03
4560.4430 4.414647e+03 7.409781e+03
4561.6699 4.288280e+03 7.202037e+03
4562.8968 4.195108e+03 7.049791e+03
4564.1237 4.385358e+03 7.373895e+03
4565.3506 4.199529e+03 7.065605e+03
4566.5775 4.316365e+03 7.266441e+03
4567.8044 4.441854e+03 7.482055e+03
4569.0313 4.152165e+03 6.998131e+03
4570.2582 4.177754e+03 7.045297e+03
4571.4852 4.308727e+03 7.270301e+03
4572.7121 4.281301e+03 7.228100e+03
4573.9390 4.165016e+03 7.035713e+03
4575.1659 4.259371e+03 7.199096e+03
4576.3928 4.337970e+03 7.335980e+03
4577.6197 4.294270e+03 7.266045e+03
4578.8466 4.370593e+03 7.399191e+03
4580.0735 4.356597e+03 7.379459e+03
4581.3004 4.261918e+03 7.222934e+03
4582.5273 4.149873e+03 7.036758e+03
4583.7543 4.141867e+03 7.026861e+03
4584.9812 4.116857e+03 6.988059e+03
4586.2081 4.367797e+03 7.417828e+03
4587.4350 4.336768e+03 7.368891e+03
4588.6619 4.042386e+03 6.872164e+03
4589.8888 4.036566e+03 6.865711e+03
4591.1157 4.182195e+03 7.116945e+03
4592.3426 4.247099e+03 7.230955e+03
4593.5695 4.274787e+03 7.281650e+03
4594.7964 4.287491e+03 7.306826e+03
4596.0234 4.237098e+03 7.224408e+03
4597.2503 4.098211e+03 6.990922e+03
4598.4772 4.156083e+03 7.092982e+03
4599.7041 4.245589e+03 7.249117e+03
4600.9310 4.182532e+03 7.144752e+03
4602.1579 4.157912e+03 7.105947e+03
4603.3848 4.244382e+03 7.257018e+03
4604.6117 4.264684e+03 7.295006e+03
4605.8386 3.987302e+03 6.823561e+03
4607.0655 4.263781e+03 7.299922e+03
4608.2924 4.059189e+03 6.952678e+03
4609.5194 4.422962e+03 7.579031e+03
4610.7463 4.360476e+03 7.475154e+03
4611.9732 4.563088e+03 7.825807e+03
4613.2001 4.496700e+03 7.715184e+03
4614.4270 4.131424e+03 7.091408e+03
4615.6539 4.304174e+03 7.390961e+03
4616.8808 4.432032e+03 7.613609e+03
4618.1077 4.270710e+03 7.339436e+03
4619.3346 4.305563e+03 7.402281e+03
4620.5615 4.231931e+03 7.278559e+03
4621.7885 4.234212e+03 7.285322e+03
4623.0154 4.372660e+03 7.526438e+03
4624.2423 4.428608e+03 7.625648e+03
4625.4692 4.337092e+03 7.470887e+03
4626.6961 4.346821e+03 7.490443e+03
4627.9230 4.428569e+03 7.634133e+03
4629.1499 4.478767e+03 7.723484e+03
4630.3768 4.317205e+03 7.447566e+03
4631.6037 4.198494e+03 7.245367e+03
4632.8306 4.240429e+03 7.320320e+03
4634.0575 4.147623e+03 7.162607e+03
4635.2845 4.171469e+03 7.206273e+03
4636.5114 4.211943e+03 7.278676e+03
4637.7383 4.136061e+03 7.149951e+03
4638.9652 4.224176e+03 7.304709e+03
4640.1921 4.160419e+03 7.196824e+03
4641.4190 4.412022e+03 7.634535e+03
4642.6459 4.329036e+03 7.493342e+03
4643.8728 4.286517e+03 7.422098e+03
4645.0997 4.331460e+03 7.502268e+03
4646.3266 4.325958e+03 7.495055e+03
4647.5536 4.235232e+03 7.340107e+03
4648.7805 4.419858e+03 7.662395e+03
4650.0074 4.428806e+03 7.680191e+03
4651.2343 4.183295e+03 7.256570e+03
4652.4612 4.313383e+03 7.484398e+03
4653.6881 4.316171e+03 7.491377e+03
4654.9150 4.301650e+03 7.468281e+03
4656.1419 4.223667e+03 7.334934e+03
4657.3688 4.059070e+03 7.051025e+03
4658.5957 4.221848e+03 7.335773e+03
4659.8226 4.069295e+03 7.072590e+03
4661.0496 4.052436e+03 7.045141e+03
4662.2765 4.202814e+03 7.308469e+03
4663.5034 4.071952e+03 7.082717e+03
4664.7303 4.235513e+03 7.369068e+03
4665.9572 4.093405e+03 7.123594e+03
4667.1841 4.134273e+03 7.196475e+03
4668.4110 4.171262e+03 7.262607e+03
4669.6379 4.133345e+03 7.198297e+03
4670.8648 4.051648e+03 7.057668e+03
4672.0917 4.238947e+03 7.385625e+03
4673.3187 4.174054e+03 7.274205e+03
4674.5456 4.139352e+03 7.215332e+03
4675.7725 4.110482e+03 7.166578e+03
4676.9994 3.997354e+03 6.970840e+03
4678.2263 3.896821e+03 6.796963e+03
4679.4532 3.970863e+03 6.927549e+03
4680.6801 4.040863e+03 7.051113e+03
4681.9070 4.029489e+03 7.032678e+03
4683.1339 4.216339e+03 7.360240e+03
4684.3608 4.148714e+03 7.243594e+03
4685.5877 3.997781e+03 6.981395e+03
4686.8147 4.025967e+03 7.031930e+03
4688.0416 4.025559e+03 7.032506e+03
4689.2685 3.919949e+03 6.849240e+03
4690.4954 4.166266e+03 7.280906e+03
4691.7223 4.151276e+03 7.255965e+03
4692.9492 4.174956e+03 7.298590e+03
4694.1761 4.084748e+03 7.142076e+03
4695.4030 4.127055e+03 7.217221e+03
4696.6299 4.030074e+03 7.048746e+03
4697.8568 4.195618e+03 7.339430e+03
4699.0838 4.068894e+03 7.118836e+03
4700.3107 4.197812e+03 7.345480e+03
4701.5376 3.916414e+03 6.854078e+03
4702.7645 4.117547e+03 7.207104e+03
4703.9914 4.092134e+03 7.163617e+03
4705.2183 4.001860e+03 7.006535e+03
4706.4452 4.009930e+03 7.021594e+03
4707.6721 4.113866e+03 7.204520e+03
4708.8990 4.014142e+03 7.030758e+03
4710.1259 4.142137e+03 7.255828e+03
4711.3528 4.008344e+03 7.022299e+03
4712.5798 4.066020e+03 7.124168e+03
4713.8067 4.105207e+03 7.193639e+03
4715.0336 3.874848e+03 6.790719e+03
4716.2605 3.846552e+03 6.741846e+03
4717.4874 3.926639e+03 6.882924e+03
4718.7143 4.049652e+03 7.099258e+03
4719.9412 4.161639e+03 7.296283e+03
4721.1681 3.923163e+03 6.878824e+03
4722.3950 4.001059e+03 7.016041e+03
4723.6219 3.968764e+03 6.960018e+03
4724.8489 3.884546e+03 6.812896e+03
4726.0758 3.970306e+03 6.963871e+03
4727.3027 3.933698e+03 6.900199e+03
4728.5296 3.911108e+03 6.861086e+03
4729.7565 3.937003e+03 6.907008e+03
4730.9834 3.970877e+03 6.966914e+03
4732.2103 3.981622e+03 6.986225e+03
4733.4372 4.133133e+03 7.252523e+03
4734.6641 4.036542e+03 7.083455e+03
4735.8910 3.808965e+03 6.684473e+03
4737.1179 3.921589e+03 6.882488e+03
4738.3449 4.126001e+03 7.241604e+03
4739.5718 4.039612e+03 7.090318e+03
4740.7987 4.044958e+03 7.100020e+03
4742.0256 4.004336e+03 7.029010e+03
4743.2525 3.987498e+03 6.999725e+03
4744.4794 3.862903e+03 6.781252e+03
4745.7063 3.920409e+03 6.882428e+03
4746.9332 4.037030e+03 7.087373e+03
4748.1601 3.826194e+03 6.717414e+03
4749.3870 3.889119e+03 6.828055e+03
4750.6140 4.049086e+03 7.109057e+03
4751.8409 3.766603e+03 6.613219e+03
4753.0678 3.968136e+03 6.967170e+03
4754.2947 3.882182e+03 6.816342e+03
4755.5216 4.019579e+03 7.057654e+03
4756.7485 4.014886e+03 7.049467e+03
4757.9754 4.074721e+03 7.154559e+03
4759.2023 3.910456e+03 6.866146e+03
4760.4292 4.000872e+03 7.024895e+03
4761.6561 3.919638e+03 6.882236e+03
4762.8830 3.985490e+03 6.997814e+03
4764.1100 3.780901e+03 6.638531e+03
4765.3369 3.924846e+03 6.891188e+03
4766.5638 3.735517e+03 6.558670e+03
4767.7907 3.933148e+03 6.905541e+03
4769.0176 3.905471e+03 6.856811e+03
4770.2445 3.775722e+03 6.628859e+03
4771.4714 3.868406e+03 6.791408e+03
4772.6983 3.867245e+03 6.789178e+03
4773.9252 3.875420e+03 6.803320e+03
4775.1521 3.953027e+03 6.939328e+03
4776.3791 3.807881e+03 6.684291e+03
4777.6060 3.728020e+03 6.543852e+03
4778.8329 3.678916e+03 6.457393e+03
4780.0598 3.744644e+03 6.572473e+03
4781.2867 3.923206e+03 6.885561e+03
4782.5136 3.902371e+03 6.848658e+03
4783.7405 3.822520e+03 6.708174e+03
4784.9674 3.857404e+03 6.769025e+03
4786.1943 3.836258e+03 6.731537e+03
4787.4212 3.822764e+03 6.707463e+03
4788.6481 3.751503e+03 6.582021e+03
4789.8751 3.855483e+03 6.764021e+03
4791.1020 3.832242e+03 6.722801e+03
4792.3289 3.866519e+03 6.782463e+03
4793.5558 3.781077e+03 6.632109e+03
4794.7827 3.816505e+03 6.693756e+03
4796.0096 3.598362e+03 6.310674e+03
4797.2365 3.736746e+03 6.552850e+03
4798.4634 3.712408e+03 6.509641e+03
4799.6903 3.993405e+03 7.001777e+03
4800.9172 3.791833e+03 6.647781e+03
4802.1442 3.540074e+03 6.205852e+03
4803.3711 3.831672e+03 6.716422e+03
4804.5980 4.158575e+03 7.288760e+03
4805.8249 3.858338e+03 6.761885e+03
4807.0518 3.759229e+03 6.587547e+03
4808.2787 3.659687e+03 6.412471e+03
4809.5056 3.772245e+03 6.609014e+03
4810.7325 3.851363e+03 6.746922e+03
4811.9594 3.886051e+03 6.806959e+03
4813.1863 3.811188e+03 6.675094e+03
4814.4133 3.930547e+03 6.883375e+03
4815.6402 3.854397e+03 6.749246e+03
4816.8671 3.889566e+03 6.810035e+03
4818.0940 3.851975e+03 6.743418e+03
4819.3209 3.899505e+03 6.825801e+03
4820.5478 3.849189e+03 6.736896e+03
4821.7747 3.826937e+03 6.697109e+03
4823.0016 3.767713e+03 6.592627e+03
4824.2285 3.783272e+03 6.618992e+03
4825.4554 3.779945e+03 6.612297e+03
4826.6823 3.793943e+03 6.635893e+03
4827.9093 3.947647e+03 6.903789e+03
4829.1362 3.914655e+03 6.845143e+03
4830.3631 3.776242e+03 6.602186e+03
4831.5900 3.713027e+03 6.490734e+03
4832.8169 3.731974e+03 6.522908e+03
4834.0438 3.884008e+03 6.787641e+03
4835.2707 3.877299e+03 6.774902e+03
4836.4976 3.751187e+03 6.553551e+03
4837.7245 3.818342e+03 6.669850e+03
4838.9514 3.863675e+03 6.747986e+03
4840.1784 3.842621e+03 6.710154e+03
4841.4053 3.890567e+03 6.792793e+03
4842.6322 4.175461e+03 7.289027e+03
4843.8591 4.043049e+03 7.056719e+03
4845.0860 3.848915e+03 6.716762e+03
4846.3129 3.705050e+03 6.464615e+03
4847.5398 3.918305e+03 6.835541e+03
4848.7667 3.668883e+03 6.399316e+03
4849.9936 3.756953e+03 6.551787e+03
4851.2205 3.751383e+03 6.540920e+03
4852.4474 4.073682e+03 7.101613e+03
4853.6744 3.900822e+03 6.799041e+03
4854.9013 3.823832e+03 6.663635e+03
4856.1282 3.766804e+03 6.563043e+03
4857.3551 3.829245e+03 6.670594e+03
4858.5820 3.825382e+03 6.662607e+03
4859.8089 3.812932e+03 6.639660e+03
4861.0358 3.875684e+03 6.747637e+03
4862.2627 3.832030e+03 6.670338e+03
4863.4896 3.848600e+03 6.697867e+03
4864.7165 3.918224e+03 6.817686e+03
4865.9435 3.499738e+03 6.088305e+03
4867.1704 3.514599e+03 6.112922e+03
4868.3973 3.766328e+03 6.549418e+03
4869.6242 3.877643e+03 6.741600e+03
4870.8511 3.900207e+03 6.779420e+03
4872.0780 3.900061e+03 6.777746e+03
4873.3049 3.899922e+03 6.776072e+03
4874.5318 3.899792e+03 6.774400e+03
4875.7587 3.899669e+03 6.772729e+03
4876.9856 3.899550e+03 6.771051e+03
4878.2125 3.899439e+03 6.769377e+03
4879.4395 3.899334e+03 6.767699e+03
4880.6664 3.899238e+03 6.766027e+03
4881.8933 3.899148e+03 6.764352e+03
4883.1202 3.899063e+03 6.762674e+03
4884.3471 3.898989e+03 6.761002e+03
4885.5740 3.898919e+03 6.759326e+03
4886.8009 3.898855e+03 6.757650e+03
4888.0278 3.898801e+03 6.755979e+03
4889.2547 3.898753e+03 6.754305e+03
4890.4816 3.898711e+03 6.752631e+03
4891.7086 3.898675e+03 6.750955e+03
4892.9355 3.898646e+03 6.749279e+03
4894.1624 3.898625e+03 6.747607e+03
4895.3893 3.898607e+03 6.745928e+03
4896.6162 3.898597e+03 6.744252e+03
4897.8431 3.898595e+03 6.742578e+03
4899.0700 3.898599e+03 6.740902e+03
4900.2969 3.898608e+03 6.739225e+03
4901.5238 3.898626e+03 6.737551e+03
4902.7507 3.898652e+03 6.735881e+03
4903.9776 3.898680e+03 6.734201e+03
4905.2046 3.898715e+03 6.732523e+03
4906.4315 3.898757e+03 6.730848e+03
4907.6584 3.898806e+03 6.729172e+03
4908.8853 3.898865e+03 6.727502e+03
4910.1122 3.898928e+03 6.725828e+03
4911.3391 3.898995e+03 6.724150e+03
4912.5660 3.899069e+03 6.722475e+03
4913.7929 3.899148e+03 6.720797e+03
4915.0198 3.899236e+03 6.719121e+03
4916.2467 3.899329e+03 6.717445e+03
4917.4737 3.899429e+03 6.715771e+03
4918.7006 3.899536e+03 6.714098e+03
4919.9275 3.899646e+03 6.712420e+03
4921.1544 3.899765e+03 6.710744e+03
4922.3813 3.899886e+03 6.709064e+03
4923.6082 3.900016e+03 6.707387e+03
4924.8351 3.900155e+03 6.705715e+03
4926.0620 3.900302e+03 6.704047e+03
4927.2889 3.900448e+03 6.702367e+03
4928.5158 3.900599e+03 6.700686e+03
4929.7427 3.900760e+03 6.699010e+03
4930.9697 3.900926e+03 6.697332e+03
4932.1966 3.901100e+03 6.695658e+03
4933.4235 3.901282e+03 6.693988e+03
4934.6504 3.901461e+03 6.692303e+03
4935.8773 3.901653e+03 6.690629e+03
4937.1042 3.901851e+03 6.688955e+03
4938.3311 3.902052e+03 6.687277e+03
4939.5580 3.902262e+03 6.685604e+03
4940.7849 3.902474e+03 6.683924e+03
4942.0118 3.902696e+03 6.682250e+03
4943.2388 3.902922e+03 6.680574e+03
4944.4657 3.903152e+03 6.678895e+03
4945.6926 3.904190e+03 6.678588e+03
4946.9195 3.903369e+03 6.675090e+03
4948.1464 3.877772e+03 6.629230e+03
4949.3733 3.740562e+03 6.392639e+03
4950.6002 3.746359e+03 6.400510e+03
4951.8271 3.824183e+03 6.531381e+03
4953.0540 3.838103e+03 6.553051e+03
4954.2809 3.802605e+03 6.490348e+03
4955.5078 4.031890e+03 6.879465e+03
4956.7348 4.061807e+03 6.928254e+03
4957.9617 3.885452e+03 6.625275e+03
4959.1886 3.740288e+03 6.375652e+03
4960.4155 3.801497e+03 6.477850e+03
4961.6424 3.825324e+03 6.516289e+03
4962.8693 3.672657e+03 6.254143e+03
4964.0962 3.742386e+03 6.370750e+03
4965.3231 4.025214e+03 6.849910e+03
4966.5500 3.983531e+03 6.776688e+03
4967.7769 4.054599e+03 6.895246e+03
4969.0039 3.670182e+03 6.239381e+03
4970.2308 3.986002e+03 6.773963e+03
4971.4577 3.935030e+03 6.685039e+03
4972.6846 3.888790e+03 6.604205e+03
4973.9115 3.836748e+03 6.513564e+03
4975.1384 3.924463e+03 6.660158e+03
4976.3653 3.947234e+03 6.696461e+03
4977.5922 3.923842e+03 6.654439e+03
4978.8191 4.077329e+03 6.912301e+03
4980.0460 4.056681e+03 6.874861e+03
4981.2729 3.818863e+03 6.469531e+03
4982.4999 3.808863e+03 6.450287e+03
4983.7268 3.933917e+03 6.659680e+03
4984.9537 3.990288e+03 6.752678e+03
4986.1806 4.069104e+03 6.883570e+03
4987.4075 3.854093e+03 6.517479e+03
4988.6344 3.927496e+03 6.639188e+03
4989.8613 4.090635e+03 6.912438e+03
4991.0882 3.879937e+03 6.553988e+03
4992.3151 3.807974e+03 6.430059e+03
4993.5420 3.889545e+03 6.565369e+03
4994.7690 4.006505e+03 6.760281e+03
4995.9959 4.116217e+03 6.942812e+03
4997.2228 4.150979e+03 6.998826e+03
4998.4497 4.028740e+03 6.790172e+03
4999.6766 3.979759e+03 6.705088e+03
5000.9035 4.055932e+03 6.830840e+03
5002.1304 4.040579e+03 6.802396e+03
5003.3573 3.947800e+03 6.643668e+03
5004.5842 3.918611e+03 6.592023e+03
5005.8111 4.013615e+03 6.749248e+03
5007.0380 4.035722e+03 6.783807e+03
5008.2650 3.950595e+03 6.638145e+03
5009.4919 4.090610e+03 6.870740e+03
5010.7188 4.131214e+03 6.936236e+03
5011.9457 4.082573e+03 6.851889e+03
5013.1726 4.063399e+03 6.817031e+03
5014.3995 4.114597e+03 6.900205e+03
5015.6264 4.096424e+03 6.867014e+03
5016.8533 4.063718e+03 6.809484e+03
5018.0802 3.758897e+03 6.296195e+03
5019.3071 4.156071e+03 6.958684e+03
5020.5341 3.972504e+03 6.648664e+03
5021.7610 4.177287e+03 6.988590e+03
5022.9879 4.464769e+03 7.466531e+03
5024.2148 5.647365e+03 9.440387e+03
5025.4417 6.514617e+03 1.088570e+04
5026.6686 7.369215e+03 1.230868e+04
5027.8955 7.511007e+03 1.254038e+04
5029.1224 7.817795e+03 1.304723e+04
5030.3493 7.490604e+03 1.249603e+04
5031.5762 6.831651e+03 1.139203e+04
5032.8032 5.589866e+03 9.317443e+03
5034.0301 4.369122e+03 7.279621e+03
5035.2570 4.102115e+03 6.831893e+03
5036.4839 3.936222e+03 6.552859e+03
5037.7108 3.927772e+03 6.536043e+03
5038.9377 4.210520e+03 7.003598e+03
5040.1646 4.119162e+03 6.848738e+03
5041.3915 4.089875e+03 6.797158e+03
5042.6184 3.910969e+03 6.497059e+03
5043.8453 3.842777e+03 6.381049e+03
5045.0722 3.962340e+03 6.576766e+03
5046.2992 4.054758e+03 6.727270e+03
5047.5261 3.933282e+03 6.522914e+03
5048.7530 4.067104e+03 6.741926e+03
5049.9799 4.011747e+03 6.647275e+03
5051.2068 3.906173e+03 6.469525e+03
5052.4337 3.883019e+03 6.428369e+03
5053.6606 4.003050e+03 6.624178e+03
5054.8875 4.027491e+03 6.661693e+03
5056.1144 3.922936e+03 6.485893e+03
5057.3413 3.974720e+03 6.568604e+03
5058.5683 4.180687e+03 6.905918e+03
5059.7952 4.113700e+03 6.792242e+03
5061.0221 3.980548e+03 6.569457e+03
5062.2490 3.939017e+03 6.498006e+03
5063.4759 3.829519e+03 6.314535e+03
5064.7028 3.865436e+03 6.370889e+03
5065.9297 3.843492e+03 6.331859e+03
5067.1566 3.911063e+03 6.440258e+03
5068.3835 4.005927e+03 6.593471e+03
5069.6104 3.927124e+03 6.460820e+03
5070.8373 4.041154e+03 6.645381e+03
5072.0643 3.957967e+03 6.505602e+03
5073.2912 4.040438e+03 6.638102e+03
5074.5181 3.886472e+03 6.382203e+03
5075.7450 4.031490e+03 6.617283e+03
5076.9719 3.873698e+03 6.355334e+03
5078.1988 3.820492e+03 6.265125e+03
5079.4257 3.745041e+03 6.138529e+03
5080.6526 3.950247e+03 6.471854e+03
5081.8795 3.907215e+03 6.398348e+03
5083.1064 3.831292e+03 6.271064e+03
5084.3334 4.052101e+03 6.629354e+03
5085.5603 3.857805e+03 6.308492e+03
5086.7872 3.936398e+03 6.433955e+03
5088.0141 4.233823e+03 6.916795e+03
5089.2410 3.953524e+03 6.455785e+03
5090.4679 4.089442e+03 6.674531e+03
5091.6948 4.100985e+03 6.690156e+03
5092.9217 4.206774e+03 6.859432e+03
5094.1486 4.032958e+03 6.572836e+03
5095.3755 4.035691e+03 6.574105e+03
5096.6024 3.924964e+03 6.390627e+03
5097.8294 3.950732e+03 6.429449e+03
5099.0563 4.016389e+03 6.533107e+03
5100.2832 3.965931e+03 6.447873e+03
5101.5101 3.930846e+03 6.387693e+03
5102.7370 4.034875e+03 6.553514e+03
5103.9639 3.980792e+03 6.462479e+03
5105.1908 4.056342e+03 6.581865e+03
5106.4177 4.020311e+03 6.520162e+03
5107.6446 3.952368e+03 6.406781e+03
5108.8715 4.071492e+03 6.596586e+03
5110.0985 3.927544e+03 6.360178e+03
5111.3254 3.932049e+03 6.364277e+03
5112.5523 3.949074e+03 6.388617e+03
5113.7792 4.068541e+03 6.578562e+03
5115.0061 4.003818e+03 6.470635e+03
5116.2330 3.936426e+03 6.358494e+03
5117.4599 4.041373e+03 6.524693e+03
5118.6868 4.117054e+03 6.643488e+03
5119.9137 4.070608e+03 6.565182e+03
5121.1406 4.211522e+03 6.788969e+03
5122.3675 4.357703e+03 7.021000e+03
5123.5945 5.049350e+03 8.131168e+03
5124.8214 6.825167e+03 1.098516e+04
5126.0483 9.194123e+03 1.479034e+04
5127.2752 1.110338e+04 1.785243e+04
5128.5021 1.248104e+04 2.005704e+04
5129.7290 1.311541e+04 2.106545e+04
5130.9559 1.274206e+04 2.045508e+04
5132.1828 1.157974e+04 1.857943e+04
5133.4097 9.134147e+03 1.464782e+04
5134.6366 6.185458e+03 9.913969e+03
5135.8636 4.691443e+03 7.515402e+03
5137.0905 4.323980e+03 6.923076e+03
5138.3174 4.177487e+03 6.684971e+03
5139.5443 4.054489e+03 6.484686e+03
