# wavelength flux(cal) flux
5359.6869 1.559074e+03 1.855523e+03
5360.8845 1.466317e+03 1.746859e+03
5362.0821 1.477500e+03 1.761926e+03
5363.2798 1.426323e+03 1.702578e+03
5364.4774 1.607766e+03 1.921059e+03
5365.6750 1.751905e+03 2.095348e+03
5366.8726 1.886402e+03 2.258430e+03
5368.0703 1.894576e+03 2.270441e+03
5369.2679 1.577735e+03 1.892594e+03
5370.4655 1.654929e+03 1.987133e+03
5371.6631 1.624675e+03 1.952707e+03
5372.8608 2.064208e+03 2.483395e+03
5374.0584 1.789429e+03 2.154902e+03
5375.2560 1.474441e+03 1.777297e+03
5376.4536 1.936502e+03 2.336516e+03
5377.6512 1.639965e+03 1.980625e+03
5378.8489 1.784393e+03 2.157117e+03
5380.0465 1.610806e+03 1.949129e+03
5381.2441 1.679788e+03 2.034531e+03
5382.4417 1.903842e+03 2.308086e+03
5383.6394 1.928958e+03 2.340742e+03
5384.8370 1.700194e+03 2.065082e+03
5386.0346 1.682700e+03 2.045746e+03
5387.2322 1.842280e+03 2.241844e+03
5388.4299 1.844218e+03 2.246285e+03
5389.6275 1.799407e+03 2.193730e+03
5390.8251 1.790425e+03 2.184789e+03
5392.0227 1.835769e+03 2.242172e+03
5393.2204 1.759727e+03 2.151254e+03
5394.4180 1.531825e+03 1.874344e+03
5395.6156 1.591743e+03 1.949418e+03
5396.8132 1.781985e+03 2.184367e+03
5398.0109 1.844794e+03 2.263379e+03
5399.2085 2.071998e+03 2.544395e+03
5400.4061 1.874983e+03 2.304496e+03
5401.6037 1.662413e+03 2.045027e+03
5402.8013 1.578477e+03 1.943469e+03
5403.9990 1.736391e+03 2.139754e+03
5405.1966 1.920187e+03 2.368289e+03
5406.3942 2.059216e+03 2.541941e+03
5407.5918 1.802738e+03 2.227238e+03
5408.7895 1.500425e+03 1.855309e+03
5409.9871 1.646891e+03 2.038133e+03
5411.1847 1.675696e+03 2.075516e+03
5412.3823 1.817615e+03 2.253168e+03
5413.5800 2.036011e+03 2.525980e+03
5414.7776 2.014407e+03 2.501227e+03
5415.9752 1.822947e+03 2.265340e+03
5417.1728 1.637376e+03 2.036379e+03
5418.3705 2.034888e+03 2.532789e+03
5419.5681 1.823799e+03 2.271859e+03
5420.7657 2.041303e+03 2.544809e+03
5421.9633 2.010670e+03 2.508586e+03
5423.1610 1.964177e+03 2.452488e+03
5424.3586 1.902556e+03 2.377383e+03
5425.5562 1.825940e+03 2.283395e+03
5426.7538 1.699948e+03 2.127453e+03
5427.9515 2.046317e+03 2.562859e+03
5429.1491 1.932603e+03 2.422250e+03
5430.3467 2.156055e+03 2.704320e+03
5431.5443 1.949339e+03 2.446836e+03
5432.7419 2.055359e+03 2.581793e+03
5433.9396 2.109233e+03 2.651379e+03
5435.1372 1.902875e+03 2.393691e+03
5436.3348 1.837798e+03 2.313469e+03
5437.5324 1.995553e+03 2.513820e+03
5438.7301 1.994648e+03 2.514430e+03
5439.9277 1.971517e+03 2.486984e+03
5441.1253 1.761097e+03 2.223066e+03
5442.3229 1.782380e+03 2.251453e+03
5443.5206 1.718811e+03 2.172609e+03
5444.7182 1.752515e+03 2.216680e+03
5445.9158 2.006292e+03 2.539336e+03
5447.1134 1.402284e+03 1.776004e+03
5448.3111 1.871546e+03 2.371852e+03
5449.5087 2.003248e+03 2.540375e+03
5450.7063 1.989632e+03 2.524695e+03
5451.9039 1.848139e+03 2.346609e+03
5453.1016 2.049491e+03 2.603871e+03
5454.2992 1.914899e+03 2.434352e+03
5455.4968 1.760511e+03 2.239430e+03
5456.6944 1.966668e+03 2.503156e+03
5457.8920 2.037361e+03 2.594656e+03
5459.0897 1.861762e+03 2.372402e+03
5460.2873 1.915103e+03 2.441773e+03
5461.4849 1.911202e+03 2.438180e+03
5462.6825 1.690693e+03 2.158078e+03
5463.8802 1.792423e+03 2.289195e+03
5465.0778 2.000250e+03 2.556016e+03
5466.2754 1.863663e+03 2.382762e+03
5467.4730 1.713613e+03 2.192082e+03
5468.6707 1.767440e+03 2.262125e+03
5469.8683 2.031167e+03 2.601012e+03
5471.0659 1.948197e+03 2.496039e+03
5472.2635 2.188646e+03 2.805516e+03
5473.4612 1.833998e+03 2.352078e+03
5474.6588 1.868610e+03 2.397641e+03
5475.8564 2.103051e+03 2.699758e+03
5477.0540 1.925721e+03 2.473289e+03
5478.2517 1.957177e+03 2.514867e+03
5479.4493 1.948064e+03 2.504312e+03
5480.6469 1.830656e+03 2.354449e+03
5481.8445 1.801944e+03 2.318559e+03
5483.0422 1.901484e+03 2.447715e+03
5484.2398 1.882052e+03 2.423750e+03
5485.4374 1.983595e+03 2.555609e+03
5486.6350 2.032263e+03 2.619410e+03
5487.8326 1.900867e+03 2.451062e+03
5489.0303 1.961254e+03 2.529953e+03
5490.2279 1.869449e+03 2.412488e+03
5491.4255 1.680849e+03 2.169953e+03
5492.6231 1.895937e+03 2.448570e+03
5493.8208 2.036787e+03 2.631469e+03
5495.0184 1.863758e+03 2.408812e+03
5496.2160 1.728870e+03 2.235289e+03
5497.4136 2.033945e+03 2.630664e+03
5498.6113 2.210728e+03 2.860312e+03
5499.8089 2.350631e+03 3.042367e+03
5501.0065 1.995763e+03 2.583938e+03
5502.2041 2.024992e+03 2.622645e+03
5503.4018 1.915732e+03 2.481938e+03
5504.5994 2.193612e+03 2.842844e+03
5505.7970 2.260982e+03 2.931059e+03
5506.9946 2.222266e+03 2.881738e+03
5508.1923 1.973956e+03 2.560496e+03
5509.3899 2.079277e+03 2.697891e+03
5510.5875 1.956542e+03 2.539355e+03
5511.7851 1.993684e+03 2.588273e+03
5512.9827 2.205273e+03 2.863734e+03
5514.1804 2.120663e+03 2.754582e+03
5515.3780 2.159613e+03 2.805891e+03
5516.5756 2.118126e+03 2.752672e+03
5517.7732 2.021109e+03 2.627227e+03
5518.9709 1.989629e+03 2.586914e+03
5520.1685 1.803539e+03 2.345496e+03
5521.3661 2.022617e+03 2.630992e+03
5522.5637 2.330234e+03 3.031789e+03
5523.7614 2.325622e+03 3.026422e+03
5524.9590 2.097735e+03 2.730418e+03
5526.1566 2.091862e+03 2.723309e+03
5527.3542 2.245374e+03 2.923715e+03
5528.5519 2.360373e+03 3.074020e+03
5529.7495 1.936949e+03 2.523023e+03
5530.9471 1.904371e+03 2.481012e+03
5532.1447 2.026951e+03 2.641145e+03
5533.3424 2.135969e+03 2.783637e+03
5534.5400 2.121945e+03 2.765781e+03
5535.7376 2.132976e+03 2.780566e+03
5536.9352 2.387473e+03 3.112766e+03
5538.1329 2.463243e+03 3.211984e+03
5539.3305 2.248766e+03 2.932688e+03
5540.5281 2.175357e+03 2.837297e+03
5541.7257 2.174138e+03 2.836035e+03
5542.9233 2.299155e+03 2.999441e+03
5544.1210 2.475197e+03 3.229438e+03
5545.3186 2.287724e+03 2.985129e+03
5546.5162 2.239968e+03 2.923082e+03
5547.7138 1.889308e+03 2.465695e+03
5548.9115 2.170176e+03 2.832477e+03
5550.1091 1.999027e+03 2.609289e+03
5551.3067 2.298997e+03 3.001039e+03
5552.5043 2.049468e+03 2.675480e+03
5553.7020 2.208596e+03 2.883379e+03
5554.8996 2.191181e+03 2.860789e+03
5556.0972 2.040524e+03 2.664215e+03
5557.2948 2.320484e+03 3.029867e+03
5558.4925 2.158075e+03 2.817906e+03
5559.6901 1.962327e+03 2.562383e+03
5560.8877 2.174699e+03 2.839762e+03
5562.0853 2.268747e+03 2.962625e+03
5563.2830 2.094931e+03 2.735684e+03
5564.4806 2.219141e+03 2.897906e+03
5565.6782 2.431310e+03 3.174977e+03
5566.8758 2.276120e+03 2.972309e+03
5568.0734 2.229097e+03 2.910879e+03
5569.2711 1.937250e+03 2.529734e+03
5570.4687 1.735826e+03 2.266664e+03
5571.6663 1.868072e+03 2.439293e+03
5572.8639 1.812620e+03 2.366816e+03
5574.0616 2.311418e+03 3.018016e+03
5575.2592 2.238126e+03 2.922203e+03
5576.4568 2.429799e+03 3.172320e+03
5577.6544 2.369335e+03 3.093227e+03
5578.8521 1.880924e+03 2.455461e+03
5580.0497 2.158170e+03 2.817227e+03
5581.2473 2.051378e+03 2.677652e+03
5582.4449 2.137910e+03 2.790410e+03
5583.6426 2.432046e+03 3.174086e+03
5584.8402 2.244839e+03 2.929531e+03
5586.0378 2.300420e+03 3.001816e+03
5587.2354 2.227889e+03 2.906918e+03
5588.4331 2.269556e+03 2.961012e+03
5589.6307 2.189490e+03 2.856277e+03
5590.8283 2.185857e+03 2.851250e+03
5592.0259 2.188696e+03 2.854652e+03
5593.2236 2.141131e+03 2.792309e+03
5594.4212 1.989482e+03 2.594242e+03
5595.6188 1.919093e+03 2.502160e+03
5596.8164 1.993881e+03 2.599352e+03
5598.0140 2.121640e+03 2.765555e+03
5599.2117 2.205089e+03 2.873953e+03
5600.4093 2.186469e+03 2.849301e+03
5601.6069 2.156348e+03 2.809656e+03
5602.8045 2.134728e+03 2.781086e+03
5604.0022 2.076614e+03 2.704977e+03
5605.1998 2.169195e+03 2.825145e+03
5606.3974 2.095604e+03 2.728875e+03
5607.5950 2.301283e+03 2.996230e+03
5608.7927 2.166128e+03 2.819801e+03
5609.9903 2.150650e+03 2.799184e+03
5611.1879 2.288914e+03 2.978633e+03
5612.3855 2.250756e+03 2.928465e+03
5613.5832 2.289479e+03 2.978316e+03
5614.7808 2.385744e+03 3.102980e+03
5615.9784 2.339464e+03 3.042223e+03
5617.1760 2.136260e+03 2.777453e+03
5618.3737 2.116430e+03 2.751141e+03
5619.5713 2.210853e+03 2.873316e+03
5620.7689 2.171167e+03 2.821176e+03
5621.9665 2.180715e+03 2.833008e+03
5623.1641 2.225479e+03 2.890566e+03
5624.3618 2.083885e+03 2.706090e+03
5625.5594 2.096460e+03 2.721840e+03
5626.7570 2.055561e+03 2.668164e+03
5627.9546 2.191536e+03 2.844039e+03
5629.1523 2.256077e+03 2.927145e+03
5630.3499 2.433378e+03 3.156473e+03
5631.5475 1.989471e+03 2.580066e+03
5632.7451 2.406168e+03 3.119742e+03
5633.9428 2.412814e+03 3.127625e+03
5635.1404 2.239725e+03 2.902568e+03
5636.3380 2.246403e+03 2.910523e+03
5637.5356 2.084480e+03 2.700074e+03
5638.7333 2.316468e+03 2.999836e+03
5639.9309 2.352814e+03 3.046146e+03
5641.1285 2.279588e+03 2.950602e+03
5642.3261 2.260685e+03 2.925391e+03
5643.5238 2.285759e+03 2.957078e+03
5644.7214 2.144859e+03 2.774078e+03
5645.9190 2.056193e+03 2.658705e+03
5647.1166 2.169551e+03 2.804539e+03
5648.3143 2.285202e+03 2.953252e+03
5649.5119 2.170324e+03 2.804037e+03
5650.7095 2.053604e+03 2.652516e+03
5651.9071 2.201996e+03 2.843406e+03
5653.1047 2.321109e+03 2.996389e+03
5654.3024 2.275468e+03 2.936652e+03
5655.5000 2.424340e+03 3.127906e+03
5656.6976 2.380007e+03 3.069840e+03
5657.8952 2.110898e+03 2.721957e+03
5659.0929 2.377361e+03 3.064676e+03
5660.2905 2.095448e+03 2.700480e+03
5661.4881 2.232492e+03 2.876258e+03
5662.6857 2.169243e+03 2.793953e+03
5663.8834 2.096367e+03 2.699295e+03
5665.0810 2.210171e+03 2.844986e+03
5666.2786 2.304670e+03 2.965744e+03
5667.4762 2.237184e+03 2.878037e+03
5668.6739 2.074010e+03 2.667316e+03
5669.8715 2.096223e+03 2.695066e+03
5671.0691 2.118717e+03 2.723156e+03
5672.2667 2.206549e+03 2.835176e+03
5673.4644 2.067117e+03 2.655203e+03
5674.6620 1.943454e+03 2.495586e+03
5675.8596 2.060355e+03 2.644875e+03
5677.0572 1.869828e+03 2.399545e+03
5678.2549 1.926762e+03 2.471832e+03
5679.4525 1.886357e+03 2.419234e+03
5680.6501 2.056973e+03 2.637213e+03
5681.8477 2.415878e+03 3.096375e+03
5683.0453 2.225803e+03 2.851850e+03
5684.2430 2.270543e+03 2.908242e+03
5685.4406 2.215092e+03 2.836305e+03
5686.6382 1.976454e+03 2.529926e+03
5687.8358 2.116864e+03 2.708777e+03
5689.0335 2.247079e+03 2.874469e+03
5690.2311 2.206168e+03 2.821217e+03
5691.4287 2.108398e+03 2.695309e+03
5692.6263 2.064046e+03 2.637746e+03
5693.8240 2.147697e+03 2.743746e+03
5695.0216 2.246230e+03 2.868680e+03
5696.2192 2.317920e+03 2.959258e+03
5697.4168 2.302525e+03 2.938631e+03
5698.6145 2.133155e+03 2.721566e+03
5699.8121 2.008689e+03 2.561916e+03
5701.0097 1.984450e+03 2.530158e+03
5702.2073 2.020757e+03 2.575590e+03
5703.4050 2.291793e+03 2.920066e+03
5704.6026 2.259154e+03 2.877516e+03
5705.8002 2.178895e+03 2.774357e+03
5706.9978 2.092983e+03 2.664072e+03
5708.1954 2.100895e+03 2.673244e+03
5709.3931 1.748177e+03 2.223686e+03
5710.5907 2.131666e+03 2.710570e+03
5711.7883 1.833981e+03 2.331256e+03
5712.9859 1.933781e+03 2.457285e+03
5714.1836 2.106545e+03 2.675914e+03
5715.3812 1.773358e+03 2.251910e+03
5716.5788 1.803549e+03 2.289473e+03
5717.7764 2.159075e+03 2.739859e+03
5718.9741 2.091675e+03 2.653430e+03
5720.1717 2.046505e+03 2.595250e+03
5721.3693 2.020276e+03 2.561119e+03
5722.5669 2.025429e+03 2.566781e+03
5723.7646 2.026861e+03 2.567727e+03
5724.9622 2.115656e+03 2.679309e+03
5726.1598 2.094031e+03 2.651023e+03
5727.3574 1.958948e+03 2.479170e+03
5728.5551 2.137604e+03 2.704355e+03
5729.7527 2.274405e+03 2.876453e+03
5730.9503 2.166358e+03 2.738879e+03
5732.1479 2.071112e+03 2.617578e+03
5733.3456 2.212318e+03 2.795098e+03
5734.5432 2.194104e+03 2.771150e+03
5735.7408 2.055793e+03 2.595590e+03
5736.9384 2.403156e+03 3.033141e+03
5738.1360 2.282713e+03 2.880154e+03
5739.3337 2.132892e+03 2.690219e+03
5740.5313 2.233689e+03 2.816410e+03
5741.7289 2.295750e+03 2.893693e+03
5742.9265 2.198456e+03 2.770133e+03
5744.1242 2.016532e+03 2.540055e+03
5745.3218 2.027368e+03 2.552854e+03
5746.5194 1.911613e+03 2.406295e+03
5747.7170 1.885751e+03 2.372953e+03
5748.9147 2.072150e+03 2.606648e+03
5750.1123 1.944037e+03 2.444682e+03
5751.3099 1.853536e+03 2.330105e+03
5752.5075 1.693049e+03 2.127656e+03
5753.7052 1.800719e+03 2.262223e+03
5754.9028 1.928749e+03 2.422273e+03
5756.1004 1.924595e+03 2.416268e+03
5757.2980 1.925751e+03 2.416934e+03
5758.4957 2.021237e+03 2.535951e+03
5759.6933 1.964754e+03 2.464287e+03
5760.8909 1.935005e+03 2.426191e+03
5762.0885 1.944272e+03 2.437027e+03
5763.2861 2.155815e+03 2.701318e+03
5764.4838 2.251916e+03 2.820836e+03
5765.6814 2.185626e+03 2.736928e+03
5766.8790 2.009221e+03 2.515229e+03
5768.0766 1.814578e+03 2.270848e+03
5769.2743 1.899194e+03 2.375992e+03
5770.4719 2.087263e+03 2.610457e+03
5771.6695 2.124219e+03 2.655848e+03
5772.8671 1.742674e+03 2.178135e+03
5774.0648 2.026082e+03 2.531576e+03
5775.2624 1.900644e+03 2.374109e+03
5776.4600 1.974152e+03 2.465172e+03
5777.6576 1.979791e+03 2.471457e+03
5778.8553 2.115923e+03 2.640592e+03
5780.0529 1.969564e+03 2.457197e+03
5781.2505 1.961554e+03 2.446465e+03
5782.4481 2.018138e+03 2.516281e+03
5783.6458 2.088915e+03 2.603750e+03
5784.8434 2.059884e+03 2.566801e+03
5786.0410 1.936297e+03 2.412088e+03
5787.2386 1.883006e+03 2.345012e+03
5788.4363 1.896731e+03 2.361412e+03
5789.6339 1.874345e+03 2.332863e+03
5790.8315 1.864393e+03 2.319805e+03
5792.0291 1.933087e+03 2.404586e+03
5793.2267 2.200321e+03 2.736219e+03
5794.4244 1.885103e+03 2.343561e+03
5795.6220 1.813009e+03 2.253297e+03
5796.8196 1.924326e+03 2.390975e+03
5798.0172 2.072300e+03 2.574113e+03
5799.2149 2.266118e+03 2.814084e+03
5800.4125 1.846334e+03 2.292160e+03
5801.6101 2.049721e+03 2.543961e+03
5802.8077 1.915591e+03 2.376842e+03
5804.0054 1.706119e+03 2.116359e+03
5805.2030 1.755325e+03 2.176812e+03
5806.4006 1.754988e+03 2.175814e+03
5807.5982 1.738542e+03 2.154855e+03
5808.7959 1.814871e+03 2.248871e+03
5809.9935 1.869928e+03 2.316490e+03
5811.1911 2.078850e+03 2.574639e+03
5812.3887 1.873743e+03 2.320020e+03
5813.5864 2.116198e+03 2.619553e+03
5814.7840 2.134096e+03 2.641041e+03
5815.9816 1.910338e+03 2.363537e+03
5817.1792 1.918405e+03 2.372928e+03
5818.3768 1.912857e+03 2.365482e+03
5819.5745 1.982792e+03 2.451365e+03
5820.7721 2.081469e+03 2.572738e+03
5821.9697 1.899235e+03 2.346930e+03
5823.1673 1.839261e+03 2.272277e+03
5824.3650 1.764631e+03 2.179562e+03
5825.5626 2.094914e+03 2.586902e+03
5826.7602 2.107766e+03 2.602170e+03
5827.9578 1.895811e+03 2.339961e+03
5829.1555 1.656099e+03 2.043625e+03
5830.3531 1.900228e+03 2.344354e+03
5831.5507 1.607053e+03 1.982215e+03
5832.7483 1.830142e+03 2.256887e+03
5833.9460 1.926623e+03 2.375346e+03
5835.1436 1.660671e+03 2.047010e+03
5836.3412 1.782703e+03 2.196963e+03
5837.5388 1.864658e+03 2.297477e+03
5838.7365 1.869764e+03 2.303287e+03
5839.9341 2.207323e+03 2.718551e+03
5841.1317 2.203922e+03 2.713809e+03
5842.3293 1.970653e+03 2.426082e+03
5843.5270 1.980833e+03 2.438129e+03
5844.7246 1.958818e+03 2.410557e+03
5845.9222 1.673332e+03 2.058832e+03
5847.1198 1.553655e+03 1.911217e+03
5848.3174 1.883363e+03 2.316365e+03
5849.5151 1.932844e+03 2.376777e+03
5850.7127 1.851974e+03 2.276912e+03
5851.9103 2.099085e+03 2.580254e+03
5853.1079 1.838303e+03 2.259287e+03
5854.3056 1.878276e+03 2.308006e+03
5855.5032 2.094872e+03 2.573707e+03
5856.7008 1.698573e+03 2.086465e+03
5857.8984 2.143135e+03 2.632102e+03
5859.0961 1.955187e+03 2.400871e+03
5860.2937 1.977094e+03 2.427373e+03
5861.4913 1.753838e+03 2.152922e+03
5862.6889 1.752186e+03 2.150551e+03
5863.8866 1.741356e+03 2.136924e+03
5865.0842 1.741631e+03 2.136932e+03
5866.2818 1.892759e+03 2.322010e+03
5867.4794 1.813448e+03 2.224381e+03
5868.6771 1.719781e+03 2.109180e+03
5869.8747 1.963604e+03 2.407865e+03
5871.0723 2.121379e+03 2.600969e+03
5872.2699 2.218570e+03 2.719756e+03
5873.4675 2.113568e+03 2.590682e+03
5874.6652 2.083837e+03 2.553900e+03
5875.8628 2.050396e+03 2.512588e+03
5877.0604 2.059293e+03 2.523168e+03
5878.2580 1.959060e+03 2.400057e+03
5879.4557 1.822427e+03 2.232395e+03
5880.6533 1.945863e+03 2.383312e+03
5881.8509 2.014036e+03 2.466523e+03
5883.0485 1.920733e+03 2.351990e+03
5884.2462 1.898624e+03 2.324658e+03
5885.4438 1.897077e+03 2.322512e+03
5886.6414 1.682055e+03 2.059051e+03
5887.8390 1.805294e+03 2.209684e+03
5889.0367 1.843980e+03 2.256809e+03
5890.2343 1.809106e+03 2.213910e+03
5891.4319 1.527661e+03 1.869312e+03
5892.6295 1.937921e+03 2.371105e+03
5893.8272 2.281684e+03 2.791461e+03
5895.0248 1.871304e+03 2.289195e+03
5896.2224 1.781055e+03 2.178609e+03
5897.4200 1.978870e+03 2.420383e+03
5898.6177 1.673163e+03 2.046309e+03
5899.8153 1.665826e+03 2.037182e+03
5901.0129 1.793420e+03 2.193061e+03
5902.2105 2.009206e+03 2.456760e+03
5903.4081 1.997440e+03 2.442209e+03
5904.6058 1.923561e+03 2.351729e+03
5905.8034 1.907889e+03 2.332424e+03
5907.0010 1.858973e+03 2.272490e+03
5908.1986 1.765352e+03 2.157924e+03
5909.3963 1.716737e+03 2.098387e+03
5910.5939 1.809504e+03 2.211666e+03
5911.7915 1.864288e+03 2.278518e+03
5912.9891 1.964276e+03 2.400615e+03
5914.1868 1.963060e+03 2.399029e+03
5915.3844 1.733640e+03 2.118576e+03
5916.5820 1.654960e+03 2.022354e+03
5917.7796 1.776003e+03 2.170195e+03
5918.9773 1.914924e+03 2.339879e+03
5920.1749 2.116025e+03 2.585537e+03
5921.3725 2.059070e+03 2.515883e+03
5922.5701 1.785100e+03 2.181084e+03
5923.7678 2.192712e+03 2.679064e+03
5924.9654 1.637187e+03 2.000289e+03
5926.1630 1.913604e+03 2.337980e+03
5927.3606 1.764698e+03 2.156029e+03
5928.5582 2.039022e+03 2.491166e+03
5929.7559 2.082650e+03 2.544457e+03
5930.9535 2.038612e+03 2.490648e+03
5932.1511 1.776741e+03 2.170713e+03
5933.3487 1.894493e+03 2.314584e+03
5934.5464 1.665129e+03 2.034373e+03
5935.7440 1.685104e+03 2.058797e+03
5936.9416 1.868153e+03 2.282467e+03
5938.1392 1.880857e+03 2.298023e+03
5939.3369 1.747154e+03 2.134703e+03
5940.5345 1.727510e+03 2.110746e+03
5941.7321 1.875943e+03 2.292162e+03
5942.9297 1.886816e+03 2.305508e+03
5944.1274 1.672798e+03 2.044059e+03
5945.3250 1.741211e+03 2.127723e+03
5946.5226 1.959005e+03 2.393945e+03
5947.7202 1.853754e+03 2.265412e+03
5948.9179 1.733591e+03 2.118650e+03
5950.1155 1.999301e+03 2.443484e+03
5951.3131 1.929227e+03 2.357951e+03
5952.5107 2.028157e+03 2.478986e+03
5953.7084 1.931224e+03 2.360629e+03
5954.9060 1.506016e+03 1.840977e+03
5956.1036 1.723920e+03 2.107467e+03
5957.3012 1.844678e+03 2.255227e+03
5958.4988 2.035710e+03 2.488932e+03
5959.6965 1.879374e+03 2.297939e+03
5960.8941 1.885637e+03 2.305756e+03
5962.0917 1.809200e+03 2.212445e+03
5963.2893 1.890915e+03 2.312545e+03
5964.4870 1.933238e+03 2.364486e+03
5965.6846 1.728009e+03 2.113645e+03
5966.8822 1.885543e+03 2.306525e+03
5968.0798 1.609149e+03 1.968588e+03
5969.2775 1.336014e+03 1.634586e+03
5970.4751 1.626995e+03 1.990775e+03
5971.6727 1.941344e+03 2.375631e+03
5972.8703 1.914140e+03 2.342566e+03
5974.0680 1.745854e+03 2.136824e+03
5975.2656 1.755667e+03 2.149053e+03
5976.4632 1.793532e+03 2.195631e+03
5977.6608 1.758393e+03 2.152844e+03
5978.8585 1.702323e+03 2.084424e+03
5980.0561 1.894997e+03 2.320605e+03
5981.2537 2.037930e+03 2.495928e+03
5982.4513 2.117512e+03 2.593699e+03
5983.6489 1.812440e+03 2.220289e+03
5984.8466 1.982380e+03 2.428770e+03
5986.0442 1.747500e+03 2.141268e+03
5987.2418 1.592046e+03 1.951035e+03
5988.4394 1.720983e+03 2.109322e+03
5989.6371 1.610759e+03 1.974490e+03
5990.8347 1.764223e+03 2.162902e+03
5992.0323 1.927705e+03 2.363656e+03
5993.2299 1.914188e+03 2.347414e+03
5994.4276 1.868170e+03 2.291311e+03
5995.6252 1.590048e+03 1.950480e+03
5996.8228 1.792352e+03 2.198971e+03
5998.0204 1.903889e+03 2.336166e+03
