4087.82	97.3812
4091.19	-7.75783
4094.56	-110.378
4097.94	56.7094
4101.31	69.7323
4104.69	15.5375
4108.07	144
4111.45	129.03
4114.83	11.662
4118.22	57.4245
4121.6	-9.97887
4124.99	18.4389
4128.38	6.22401
4131.77	77.254
4135.17	6.00701
4138.56	80.2405
4141.96	122.683
4145.36	-4.92961
4148.76	76.3083
4152.16	59.3062
4155.56	-19.0285
4158.97	24.2159
4162.38	74.9706
4165.79	33.0247
4169.2	0
4172.61	89.5162
4176.02	52.5683
4179.44	0.444762
4182.86	17.7582
4186.28	153.271
4189.7	74.6207
4193.12	18.7171
4196.55	19.0885
4199.97	42.3801
4203.4	74.3568
4206.83	86.9584
4210.26	117.746
4213.7	40.05
4217.13	17.0875
4220.57	78.6965
4224.01	39.1503
4227.45	41.0851
4230.89	28.3442
4234.33	47.8894
4237.78	61.4427
4241.23	-12.0059
4244.67	67.2009
4248.13	118.564
4251.58	-30.3774
4255.03	104.811
4258.49	-19.3647
4261.94	44.7514
4265.4	37.9017
4268.86	23.2762
4272.33	98.2077
4275.79	3.64063
4279.25	42.7689
4282.72	70.5564
4286.19	3.07014
4289.66	47.1123
4293.13	59.8882
4296.61	41.1238
4300.08	49.578
4303.56	-5.69927
4307.04	51.6732
4310.52	73.5521
4314	31.223
4317.48	92.3107
4320.97	61.2071
4324.45	-5.38798
4327.94	59.2799
4331.43	-22.202
4334.92	33.1416
4338.42	92.4887
4341.91	69.1531
4345.41	58.4173
4348.91	15.8423
4352.41	66.1769
4355.91	69.4474
4359.41	85.9548
4362.92	34.8994
4366.42	64.9897
4369.93	61.4081
4373.44	46.7389
4376.95	83.3431
4380.46	44.5922
4383.98	17.217
4387.49	16.9628
4391.01	54.9627
4394.53	62.8274
4398.05	58.0076
4401.57	38.2929
4405.09	28.9867
4408.62	14.7239
4412.14	35.7474
4415.67	58.9133
4419.2	58.7002
4422.73	55.0819
4426.27	49.637
4429.8	57.8999
4433.34	78.8554
4436.87	57.3585
4440.41	68.4069
4443.95	15.2703
4447.49	84.9167
4451.04	54.5225
4454.58	61.1605
4458.13	28.1688
4461.68	0.915625
4465.23	64.9748
4468.78	30.2119
4472.33	51.048
4475.88	54.6719
4479.44	50.12
4483	47.6716
4486.55	35.3496
4490.11	33.0953
4493.68	78.0375
4497.24	42.4853
4500.8	38.0514
4504.37	42.0447
4507.94	-2.71067
4511.51	36.506
4515.08	35.6342
4518.65	55.0499
4522.22	58.7263
4525.8	38.7019
4529.37	57.2072
4532.95	68.864
4536.53	54.4781
4540.11	63.2698
4543.69	76.2683
4547.28	53.1714
4550.86	52.3403
4554.45	53.4204
4558.04	75.3724
4561.63	34.4371
4565.22	74.3451
4568.81	63.2794
4572.4	37.3845
4576	38.9298
4579.59	78.5066
4583.19	27.0982
4586.79	67.0442
4590.39	82.6933
4593.99	57.2129
4597.6	34.7564
4601.2	43.3324
4604.81	57.734
4608.42	42.235
4612.03	79.2759
4615.64	45.4106
4619.25	21.7644
4622.86	38.6293
4626.48	66.0115
4630.09	58.503
4633.71	62.6509
4637.33	31.738
4640.95	35.8278
4644.57	50.5252
4648.2	34.0405
4651.82	84.1904
4655.45	46.722
4659.07	72.4019
4662.7	12.3023
4666.33	51.9743
4669.96	62.8828
4673.6	44.5745
4677.23	35.7624
4680.87	45.0101
4684.5	55.6009
4688.14	46.8621
4691.78	31.2594
4695.42	61.3786
4699.06	88.0566
4702.71	63.7435
4706.35	37.2204
4710	75.6217
4713.65	49.2874
4717.29	51.4645
4720.94	9.90467
4724.6	40.5279
4728.25	72.9746
4731.9	40.9743
4735.56	69.7088
4739.21	56.5088
4742.87	42.4942
4746.53	26.0866
4750.19	60.713
4753.85	60.8432
4757.52	35.747
4761.18	53.4875
4764.85	29.8689
4768.51	29.9997
4772.18	41.4361
4775.85	41.4532
4779.52	51.6626
4783.2	37.7445
4786.87	39.609
4790.54	68.8243
4794.22	34.7715
4797.9	45.6103
4801.58	39.148
4805.25	54.5845
4808.94	47.1522
4812.62	64.6423
4816.3	29.2873
4819.99	42.2638
4823.67	42.5205
4827.36	49.1192
4831.05	53.7403
4834.74	58.5052
4838.43	82.8179
4842.12	70.4224
4845.81	35.3122
4849.51	55.5976
4853.2	60.2647
4856.9	18.8598
4860.6	65.2921
4864.3	48.0721
4868	40.8264
4871.7	38.3659
4875.41	57.5356
4879.11	47.0718
4882.82	47.0121
4886.52	66.2798
4890.23	34.208
4893.94	64.2731
4897.65	65.6705
4901.36	48.5709
4905.07	55.7646
4908.79	45.6646
4912.5	48.273
4916.22	72.0698
4919.94	34.2292
4923.65	50.3956
4927.37	47.487
4931.1	69.9204
4934.82	37.4979
4938.54	65.2731
4942.27	61.9229
4945.99	47.5856
4949.72	39.9834
4953.45	37.0205
4957.17	28.0703
4960.9	45.5667
4964.64	69.9166
4968.37	42.789
4972.1	61.0591
4975.84	58.1909
4979.57	54.3516
4983.31	61.4971
4987.05	63.3155
4990.79	46.4939
4994.53	61.5685
4998.27	54.6026
5002.01	51.8722
5005.75	56.5972
5009.5	46.1596
5013.24	41.3059
5016.99	29.3175
5020.74	84.1556
5024.49	66.8936
5028.24	45.5575
5031.99	39.1698
5035.74	22.9525
5039.5	60.8208
5043.25	38.2671
5047.01	63.3548
5050.76	35.5812
5054.52	60.7215
5058.28	51.612
5062.04	56.759
5065.8	37.7267
5069.56	42.8364
5073.33	59.4373
5077.09	39.7487
5080.86	56.3096
5084.62	49.217
5088.39	27.1099
5092.16	43.0891
5095.93	38.7492
5099.7	61.2165
5103.47	42.2019
5107.24	56.3599
5111.02	42.0568
5114.79	59.3116
5118.57	37.0707
5122.34	58.7482
5126.12	37.7908
5129.9	51.4492
5133.68	58.4003
5137.46	38.9493
5141.24	50.7982
5145.03	44.95
5148.81	54.6232
5152.59	49.4782
5156.38	45.7205
5160.17	30.0524
5163.95	28.8457
5167.74	64.4164
5171.53	36.0014
5175.32	47.0859
5179.12	42.8598
5182.91	51.6004
5186.7	52.3541
5190.5	39.12
5194.29	49.6573
5198.09	45.1717
5201.89	43.4758
5205.69	44.1979
5209.49	35.1293
5213.29	44.1935
5217.09	40.9963
5220.89	58.9779
5224.69	49.0553
5228.5	45.9136
5232.3	40.4631
5236.11	41.7382
5239.92	26.8582
5243.73	49.9111
5247.53	40.8386
5251.34	55.4121
5255.16	36.1459
5258.97	42.4084
5262.78	35.8899
5266.59	56.2352
5270.41	63.6675
5274.22	41.8426
5278.04	32.9611
5281.86	50.9545
5285.68	29.7693
5289.5	48.9754
5293.32	18.36
5297.14	56.5673
5300.96	37.9973
5304.78	51.619
5308.61	39.1818
5312.43	40.2416
5316.26	29.2758
5320.08	41.0421
5323.91	45.8772
5327.74	38.7495
5331.57	54.228
5335.4	32.5145
5339.23	42.4517
5343.06	42.2394
5346.89	48.8989
5350.72	31.1932
5354.56	41.6892
5358.39	40.2036
5362.23	39.6408
5366.07	54.506
5369.9	57.1297
5373.74	36.7404
5377.58	47.2134
5381.42	41.202
5385.26	26.1264
5389.1	39.4909
5392.95	37.5803
5396.79	54.4381
5400.63	41.9564
5404.48	39.8469
5408.33	47.6978
5412.17	41.7837
5416.02	32.9119
5419.87	46.9909
5423.72	47.0533
5427.57	55.1608
5431.42	68.078
5435.27	39.38
5439.12	54.9957
5442.98	38.2363
5446.83	37.7444
5450.68	50.5351
5454.54	45.7683
5458.4	53.3406
5462.25	48.1707
5466.11	46.9861
5469.97	39.4347
5473.83	55.619
5477.69	36.7737
5481.55	46.6054
5485.41	47.0825
5489.28	51.6303
5493.14	52.1718
5497	35.774
5500.87	52.8412
5504.73	33.9783
5508.6	51.0631
5512.47	49.7911
5516.34	40.664
5520.2	50.7605
5524.07	34.5298
5527.94	38.6557
5531.81	46.2125
5535.69	34.6098
5539.56	27.7215
5543.43	48.8233
5547.3	58.3155
5551.18	39.9754
5555.05	39.2926
5558.93	36.2216
5562.81	62.1271
5566.68	49.0287
5570.56	35.4325
5574.44	54.8806
5578.32	41.8221
5582.2	49.3246
5586.08	42.2266
5589.96	52.7091
5593.84	43.7007
5597.73	53.5426
5601.61	42.1768
5605.5	46.3407
5609.38	41.3375
5613.27	31.6024
5617.15	40.8227
5621.04	46.0593
5624.93	41.2642
5628.81	29.1236
5632.7	33.1945
5636.59	48.9457
5640.48	42.528
5644.37	48.9775
5648.27	50.2698
5652.16	29.113
5656.05	22.2739
5659.94	40.2377
5663.84	29.7531
5667.73	39.4991
5671.63	42.5284
5675.53	39.5962
5679.42	38.0204
5683.32	48.1848
5687.22	53.1167
5691.12	48.2251
5695.02	41.0096
5698.91	50.841
5702.82	53.2755
5706.72	42.6594
5710.62	54.9803
5714.52	35.615
5718.42	42.0818
5722.33	49.5537
5726.23	41.0202
5730.14	49.3919
5734.04	40.5758
5737.95	32.9344
5741.85	39.0856
5745.76	33.1218
5749.67	51.6798
5753.58	37.5571
5757.48	56.2998
5761.39	50.5809
5765.3	46.4884
5769.21	37.9442
5773.13	46.4098
5777.04	33.1007
5780.95	25.5398
5784.86	36.894
5788.77	42.9438
5792.69	38.0418
5796.6	39.9941
5800.52	37.4223
5804.43	7.17049
5808.35	26.4277
5812.27	32.6579
5816.18	45.3919
5820.1	42.2018
5824.02	34.3645
5827.94	33.7002
5831.86	65.4492
5835.78	25.2037
5839.7	58.4714
5843.62	39.2347
5847.54	44.211
5851.46	37.1531
5855.38	40.8452
5859.3	45.2164
5863.23	58.1359
5867.15	44.177
5871.08	46.2506
5875	42.1011
5878.93	46.8959
5882.85	42.6991
5886.78	51.1947
5890.7	35.2853
5894.63	27.3453
5898.56	48.876
5902.49	46.1126
5906.42	44.6471
5910.35	27.6923
5914.28	36.4047
5918.21	45.3586
5922.14	28.9021
5926.07	44.5351
5930	39.5068
5933.93	38.9334
5937.86	60.6403
5941.79	45.2073
5945.73	39.3412
5949.66	44.5837
5953.6	37.4189
5957.53	35.9817
5961.47	51.5177
5965.4	49.9758
5969.34	54.774
5973.27	54.5689
5977.21	42.7604
5981.15	30.6858
5985.08	34.2473
5989.02	33.3632
5992.96	37.1072
5996.9	45.3417
6000.84	30.1195
6004.78	36.861
6008.72	46.3721
6012.66	48.3248
6016.6	39.7405
6020.54	33.0604
6024.48	39.334
6028.42	55.1964
6032.37	37.3888
6036.31	43.0489
6040.25	40.4429
6044.19	51.8978
6048.14	40.0087
6052.08	37.7558
6056.03	24.7354
6059.97	45.6506
6063.92	40.6164
6067.86	38.4328
6071.81	50.1787
6075.76	43.3114
6079.7	30.3104
6083.65	56.8104
6087.6	44.5344
6091.54	30.376
6095.49	45.3794
6099.44	50.8216
6103.39	33.3008
6107.34	36.0743
6111.29	52.9614
6115.24	37.5498
6119.19	38.8288
6123.14	41.3454
6127.09	27.4856
6131.04	46.0921
6134.99	24.8569
6138.94	28.7979
6142.89	42.6168
6146.85	56.6056
6150.8	48.3691
6154.75	49.1137
6158.71	51.3984
6162.66	51.3712
6166.61	51.8676
6170.57	36.427
6174.52	39.8831
6178.48	35.3142
6182.43	50.9942
6186.39	38.4724
6190.34	48.0594
6194.3	33.1285
6198.25	31.825
6202.21	28.7762
6206.17	54.7996
6210.12	37.4145
6214.08	45.8136
6218.04	47.0474
6221.99	40.7586
6225.95	44.8975
6229.91	42.1594
6233.87	50.0203
6237.83	41.6358
6241.79	36.6147
6245.74	28.3955
6249.7	48.933
6253.66	45.6225
6257.62	40.6392
6261.58	36.33
6265.54	35.3727
6269.5	26.535
6273.46	36.4116
6277.43	33.3274
6281.39	31.583
6285.35	38.3485
6289.31	42.4364
6293.27	46.6128
6297.23	38.3102
6301.19	31.045
6305.16	39.833
6309.12	28.5387
6313.08	33.9267
6317.05	53.9211
6321.01	46.7846
6324.97	29.959
6328.93	42.1246
6332.9	39.1158
6336.86	34.5651
6340.83	34.2837
6344.79	32.127
6348.75	36.1715
6352.72	37.0394
6356.68	40.8696
6360.65	46.0279
6364.61	42.5426
6368.58	42.8049
6372.54	46.752
6376.51	27.8399
6380.47	35.5926
6384.44	48.6546
6388.41	35.2465
6392.37	51.4718
6396.34	47.6916
6400.3	42.3447
6404.27	23.9128
6408.24	51.3751
6412.2	33.0086
6416.17	41.5029
6420.14	43.8472
6424.1	40.7674
6428.07	51.8483
6432.04	38.9186
6436	54.3646
6439.97	26.0195
6443.94	43.8123
6447.91	32.3663
6451.87	50.2752
6455.84	46.0257
6459.81	46.5029
6463.78	43.1278
6467.75	48.9924
6471.71	44.5651
6475.68	38.8749
6479.65	43.0543
6483.62	35.1994
6487.59	33.6342
6491.56	45.8142
6495.52	32.2158
6499.49	38.4107
6503.46	38.1386
6507.43	47.3108
6511.4	35.4597
6515.37	45.3237
6519.34	36.2704
6523.3	42.7662
6527.27	50.6455
6531.24	43.8487
6535.21	48.9617
6539.18	44.2706
6543.15	49.2338
6547.12	52.814
6551.09	41.4464
6555.06	44.3653
6559.03	50.5032
6563	61.6353
6566.96	45.6948
6570.93	36.2209
6574.9	36.885
6578.87	41.2501
6582.84	51.1827
6586.81	52.6009
6590.78	48.9638
6594.75	45.0554
6598.72	51.2903
6602.69	58.7608
6606.66	49.3136
6610.63	45.7962
6614.6	52.2455
6618.56	43.6686
6622.53	40.3609
6626.5	46.7524
6630.47	53.9895
6634.44	49.8991
6638.41	59.9419
6642.38	45.0311
6646.35	45.822
6650.32	60.0305
6654.29	42.7009
6658.25	44.4878
6662.22	35.3854
6666.19	42.7841
6670.16	41.0419
6674.13	58.4056
6678.1	48.0622
6682.07	44.4183
6686.04	36.7261
6690	44.5582
6693.97	59.7363
6697.94	61.8957
6701.91	74.7577
6705.88	46.8065
6709.84	51.657
6713.81	54.9371
6717.78	54.013
6721.75	59.9897
6725.72	54.5864
6729.68	41.6398
6733.65	49.2546
6737.62	46.8445
6741.58	44.312
6745.55	32.8345
6749.52	42.5793
6753.49	56.729
6757.45	45.2759
6761.42	61.0446
6765.39	48.4627
6769.35	39.3052
6773.32	52.3231
6777.28	44.0733
6781.25	48.7405
6785.22	38.4159
6789.18	50.0527
6793.15	42.3091
6797.11	45.0041
6801.08	44.6553
6805.04	48.5116
6809.01	40.1777
6812.97	47.0243
6816.94	41.2159
6820.9	39.4012
6824.87	39.0508
6828.83	30.9114
6832.8	43.7585
6836.76	46.9259
6840.72	31.8196
6844.69	44.8107
6848.65	46.8369
6852.61	47.4369
6856.58	36.49
6860.54	43.8326
6864.5	39.897
6868.47	33.7796
6872.43	24.0038
6876.39	40.3533
6880.35	42.5852
6884.31	37.196
6888.27	28.8798
6892.24	42.5262
6896.2	35.9595
6900.16	31.2961
6904.12	41.3289
6908.08	33.3335
6912.04	46.5871
6916	38.2778
6919.96	44.4452
6923.92	38.3511
6927.88	38.2799
6931.84	33.8156
6935.8	38.5404
6939.75	36.023
6943.71	39.8252
6947.67	28.8711
6951.63	41.4554
6955.59	46.1068
6959.54	36.6596
6963.5	30.2163
6967.46	38.1051
6971.41	40.526
6975.37	49.3351
6979.33	26.7716
6983.28	45.657
6987.24	41.443
6991.19	36.0682
6995.15	23.7492
6999.1	45.3732
7003.06	46.1241
7007.01	41.741
7010.96	26.6979
7014.92	49.4826
7018.87	38.5664
7022.82	46.759
7026.78	30.2632
7030.73	39.0284
7034.68	43.2748
7038.63	36.8506
7042.58	36.0276
7046.54	40.2506
7050.49	37.5037
7054.44	39.9973
7058.39	21.2476
7062.34	23.0049
7066.29	49.8471
7070.23	39.4284
7074.18	34.2902
7078.13	38.2552
7082.08	36.2219
7086.03	39.6059
7089.98	21.9407
7093.92	30.9947
7097.87	31.0216
7101.82	48.9504
7105.76	47.5884
7109.71	43.1554
7113.65	37.627
7117.6	42.6891
7121.54	36.7982
7125.49	35.0997
7129.43	45.9548
7133.37	24.9437
7137.32	35.0059
7141.26	34.7174
7145.2	33.0425
7149.14	31.6872
7153.09	45.9626
7157.03	32.7846
7160.97	41.6529
7164.91	27.9587
7168.85	37.4569
7172.79	39.7679
7176.73	32.6598
7180.67	30.5796
7184.6	36.604
7188.54	31.6226
7192.48	40.2073
7196.42	32.3119
7200.35	27.8991
7204.29	30.9096
7208.23	34.386
7212.16	40.0692
7216.1	35.1538
7220.03	30.1288
7223.96	38.0997
7227.9	34.7979
7231.83	42.1169
7235.76	26.8996
7239.7	30.9021
7243.63	36.1733
