# Wavelength in nm, Data in W / (nm m2)
wavelength data
328.68318561800163 -1.7611340294466452e-17
328.74527456781493 1.4852523172781378e-18
328.80736351762823 8.199373228011458e-18
328.86945246744153 1.6424810917124463e-17
328.9315414172549 6.13016975877179e-18
328.99363036706825 3.986794244775411e-18
329.05571931688155 8.615222564540854e-18
329.11780826669485 1.6577685474852838e-17
329.17989721650815 1.8857650014677648e-17
329.2419861663215 1.704398703848368e-17
329.3040751161348 1.69748777526661e-17
329.36616406594817 1.5889178383271875e-17
329.42825301576147 1.2662345986521902e-17
329.49034196557477 6.362729106449236e-18
329.5524309153881 4.381123236898321e-18
329.61451986520143 8.881618562355395e-18
329.6766088150148 1.746896762179505e-17
329.7386977648281 7.691351155825278e-18
329.8007867146414 7.40240869605438e-18
329.8628756644547 2.1878331631986544e-18
329.924964614268 -6.860126870847785e-18
329.98705356408135 2.0355602966478502e-17
330.0491425138947 2.776009202177345e-17
330.111231463708 2.4500614942149074e-17
330.1733204135213 1.7982188524131126e-17
330.2354093633346 2.804033419586152e-17
330.29749831314797 2.0284311578205007e-17
330.35958726296127 -2.15294020341933e-18
330.4216762127746 7.193168397025417e-18
330.48376516258793 1.547091285217321e-17
330.54585411240123 2.9222669767497864e-17
330.60794306221453 2.514441126726032e-17
330.6700320120279 1.9860409638412407e-17
330.73212096184125 2.404576983000209e-17
330.79420991165455 9.896158892374133e-18
330.85629886146785 7.493257115550467e-18
330.91838781128115 3.0982552355395778e-18
330.9804767610945 7.780551831541159e-18
331.0425657109078 2.9141109759100135e-17
331.10465466072117 2.267314135844792e-17
331.16674361053447 3.785139191963558e-18
331.22883256034777 7.50219728361094e-18
331.29092151016107 3.55829806114263e-17
331.3530104599744 3.9998321828724103e-17
331.4150994097878 2.6847705188682563e-17
331.4771883596011 -8.111896396692138e-18
331.5392773094144 1.87340411070214e-17
331.6013662592277 2.6554985822234748e-17
331.66345520904105 -8.856878417414546e-18
331.72554415885435 2.7466514041849808e-17
331.7876331086677 4.810100260621179e-17
331.849722058481 3.45923755796124e-17
331.9118110082943 1.3756154207460984e-17
331.9738999581076 4.123748470844284e-17
332.03598890792097 4.259397819496855e-17
332.0980778577343 1.5371909259017965e-17
332.1601668075476 3.3136339178172056e-17
332.2222557573609 3.676242105091871e-17
332.2843447071742 1.8809304616596374e-17
332.3464336569876 -5.069713873721152e-18
332.4085226068009 7.1722523080564e-18
332.47061155661424 3.192393724563063e-17
332.53270050642755 1.1297906603032007e-17
332.59478945624085 -2.1592778958365888e-17
332.65687840605415 -1.056612803924717e-17
332.7189673558675 3.681544332818336e-17
332.78105630568086 4.4989542879758873e-17
332.84314525549416 2.975372633820181e-17
332.90523420530747 4.1355781462205275e-17
332.96732315512077 1.2061769021235938e-17
333.02941210493407 -1.938905927451527e-19
333.0915010547474 5.1607781873571146e-17
333.1535900045608 4.681866420724023e-17
333.2156789543741 2.4095400666755272e-17
333.2777679041874 1.937273869083687e-17
333.3398568540007 1.799019563246064e-17
333.40194580381404 3.3244564180796043e-17
333.4640347536274 1.878639005926743e-17
333.5261237034407 -2.505774300498977e-18
333.588212653254 1.0018589894838107e-17
333.6503016030673 -2.9959269967073272e-18
333.7123905528806 -6.338775506873349e-19
333.77447950269396 1.679397831578443e-17
333.8365684525073 3.006312497452114e-17
333.8986574023206 3.942000677526378e-17
333.9607463521339 4.6100552321535996e-17
334.0228353019472 2.684299356791346e-17
334.0849242517606 2.5761124044755356e-17
334.1470132015739 4.885058705986244e-17
334.20910215138724 5.5183690279082785e-17
334.27119110120054 3.327261552972894e-17
334.33328005101384 2.6533555226924724e-17
334.39536900082715 2.2431837884515177e-17
334.4574579506405 2.39648186265352e-17
334.51954690045386 3.309540697274048e-17
334.58163585026716 1.1377664184874983e-17
334.64372480008046 -1.0988737922922962e-17
334.70581374989376 3.5983934906665455e-17
334.7679026997071 7.041350479811517e-17
334.8299916495204 5.75760521205413e-17
334.8920805993338 6.034860933258634e-17
334.9541695491471 5.5255112361893063e-17
335.0162584989604 2.836560808249697e-17
335.0783474487737 1.4590527982620773e-17
335.14043639858704 3.328642613723613e-17
335.2025253484004 3.31214499271461e-17
335.2646142982137 6.347858136114819e-17
335.326703248027 4.169031646297887e-17
335.3887921978403 2.737420730293379e-17
335.45088114765366 3.5394472767270367e-17
335.51297009746696 3.5452659960279797e-17
335.5750590472803 5.390137504116838e-17
335.6371479970936 4.742557985756019e-17
335.6992369469069 2.3031651362095754e-17
335.7613258967202 2.607080392248296e-17
335.8234148465336 2.929682154632957e-17
335.88550379634694 1.6319246127350445e-17
335.94759274616024 2.9006481151323455e-17
336.00968169597354 4.389689353885798e-17
336.07177064578684 1.5861026118304245e-17
336.1338595956002 2.818469375636427e-17
336.1959485454135 6.580172142022582e-17
336.25803749522686 3.47832797660029e-18
336.32012644504016 1.0273662617247409e-17
336.38221539485346 5.5403912227924e-17
336.44430434466676 4.776934950269233e-17
336.5063932944801 3.975833026324287e-17
336.5684822442935 2.211490859589916e-17
336.6305711941068 4.182072314090908e-17
336.6926601439201 5.21288626460877e-17
336.7547490937334 5.819362516587339e-17
336.8168380435467 6.765484422036102e-17
336.87892699336004 4.258391967871991e-17
336.9410159431734 4.5768095198461134e-17
337.0031048929867 4.288110912919796e-17
337.0651938428 3.400075615317977e-17
337.1272827926133 4.070017796103045e-17
337.18937174242666 4.8531457470817033e-17
337.25146069223996 5.4507923423296364e-17
337.3135496420533 4.4722806910712574e-17
337.3756385918666 3.791706592436923e-17
337.4377275416799 3.748273323705234e-17
337.4998164914932 5.4310902236276033e-17
337.5619054413066 6.374799077793426e-17
337.62399439111994 1.715474983122698e-17
337.68608334093324 4.3784121524406785e-18
337.74817229074654 1.900850459735017e-17
337.81026124055984 3.3637044837840204e-17
337.8723501903732 4.148895423210386e-17
337.9344391401865 2.946857071127518e-17
337.99652808999986 4.504203907015394e-17
338.05861703981316 5.2279614658364264e-17
338.12070598962646 1.474461518712715e-17
338.18279493943976 1.5592167603806135e-17
338.2448838892531 3.228437292574449e-17
338.3069728390665 2.1564080754193973e-17
338.3690617888798 1.5506991161770324e-17
338.4311507386931 2.3519747480506144e-17
338.4932396885064 4.878208327025325e-17
338.55532863831974 5.672758980518851e-17
338.61741758813304 4.905069859365127e-17
338.6795065379464 7.420556542385426e-17
338.7415954877597 2.491807810805356e-17
338.803684437573 -1.4469251103906464e-18
338.8657733873863 2.9396791286440276e-17
338.92786233719966 6.348316725046419e-17
338.989951287013 4.862624244284826e-17
339.0520402368263 3.3737818597506314e-17
339.1141291866396 2.301301994597861e-17
339.1762181364529 2.178226122128341e-17
339.2383070862663 3.3187310047517573e-17
339.3003960360796 2.5881793152514592e-17
339.36248498589293 1.9242881260833394e-17
339.42457393570623 4.444114198597092e-17
339.48666288551954 1.7670399335841513e-17
339.54875183533284 8.840252914282843e-18
339.6108407851462 3.021036312355558e-17
339.67292973495955 3.5324394025774874e-17
339.73501868477285 1.904759219001575e-17
339.79710763458615 5.9008806696460725e-18
