# wavelength flux(cal) flux
3814.7427 2.255208e+03 4.612835e+03
3815.9696 2.297453e+03 4.669210e+03
3817.1964 2.305774e+03 4.656334e+03
3818.4233 2.299291e+03 4.613891e+03
3819.6502 2.228461e+03 4.443647e+03
3820.8771 2.386655e+03 4.729342e+03
3822.1040 2.548218e+03 5.018101e+03
3823.3309 2.511682e+03 4.915580e+03
3824.5578 2.310294e+03 4.493658e+03
3825.7847 2.291869e+03 4.430581e+03
3827.0115 2.427974e+03 4.665180e+03
3828.2384 2.445637e+03 4.670738e+03
3829.4653 2.410889e+03 4.576731e+03
3830.6922 2.287755e+03 4.317057e+03
3831.9191 2.370922e+03 4.447453e+03
3833.1460 2.473357e+03 4.612245e+03
3834.3729 2.393439e+03 4.437058e+03
3835.5997 2.423169e+03 4.466004e+03
3836.8266 2.316974e+03 4.245559e+03
3838.0535 2.264702e+03 4.125902e+03
3839.2804 2.416798e+03 4.377823e+03
3840.5073 2.490457e+03 4.485619e+03
3841.7342 2.556250e+03 4.578130e+03
3842.9611 2.490081e+03 4.434609e+03
3844.1879 2.613591e+03 4.628630e+03
3845.4148 2.388198e+03 4.206044e+03
3846.6417 2.456805e+03 4.303074e+03
3847.8686 2.712848e+03 4.725567e+03
3849.0955 2.700693e+03 4.678859e+03
3850.3224 3.027267e+03 5.216358e+03
3851.5493 3.822055e+03 6.550607e+03
3852.7762 4.380499e+03 7.467786e+03
3854.0030 5.066994e+03 8.592477e+03
3855.2299 5.515622e+03 9.304178e+03
3856.4568 5.272154e+03 8.847141e+03
3857.6837 5.166548e+03 8.625069e+03
3858.9106 4.671658e+03 7.758829e+03
3860.1375 4.381283e+03 7.239448e+03
3861.3644 3.813122e+03 6.268732e+03
3862.5912 3.216073e+03 5.260604e+03
3863.8181 2.726714e+03 4.437883e+03
3865.0450 2.755619e+03 4.462702e+03
3866.2719 2.694688e+03 4.342557e+03
3867.4988 2.670806e+03 4.283053e+03
3868.7257 2.724363e+03 4.347766e+03
3869.9526 2.624355e+03 4.168018e+03
3871.1795 2.530600e+03 3.999928e+03
3872.4063 2.533028e+03 3.984797e+03
3873.6332 2.558183e+03 4.005447e+03
3874.8601 2.556871e+03 3.984716e+03
3876.0870 2.484197e+03 3.853535e+03
3877.3139 2.500218e+03 3.860574e+03
3878.5408 2.565465e+03 3.943270e+03
3879.7677 2.543647e+03 3.892058e+03
3880.9945 2.621024e+03 3.992466e+03
3882.2214 2.631350e+03 3.990363e+03
3883.4483 2.616104e+03 3.949737e+03
3884.6752 2.589642e+03 3.892671e+03
3885.9021 2.650153e+03 3.966336e+03
3887.1290 2.677844e+03 3.990525e+03
3888.3559 2.566451e+03 3.808199e+03
3889.5827 2.582401e+03 3.815643e+03
3890.8096 2.738055e+03 4.028646e+03
3892.0365 2.598049e+03 3.806736e+03
3893.2634 2.487563e+03 3.629808e+03
3894.4903 2.484511e+03 3.610521e+03
3895.7172 2.731587e+03 3.953476e+03
3896.9441 2.633353e+03 3.795976e+03
3898.1710 2.631799e+03 3.778618e+03
3899.3978 2.821690e+03 4.035253e+03
3900.6247 2.720284e+03 3.875006e+03
3901.8516 2.921191e+03 4.145052e+03
3903.0785 2.770282e+03 3.915807e+03
3904.3054 2.704725e+03 3.808579e+03
3905.5323 2.835935e+03 3.978267e+03
3906.7592 2.724840e+03 3.808128e+03
3907.9860 2.724460e+03 3.793492e+03
3909.2129 2.670897e+03 3.705264e+03
3910.4398 2.712608e+03 3.749449e+03
3911.6667 2.711740e+03 3.734753e+03
3912.8936 2.715083e+03 3.726023e+03
3914.1205 2.745738e+03 3.754785e+03
3915.3474 2.714576e+03 3.699189e+03
3916.5742 2.688278e+03 3.650667e+03
3917.8011 2.703463e+03 3.658700e+03
3919.0280 2.871050e+03 3.872312e+03
3920.2549 2.834659e+03 3.810382e+03
3921.4818 2.807341e+03 3.761106e+03
3922.7087 2.636723e+03 3.520892e+03
3923.9356 2.691917e+03 3.582879e+03
3925.1625 2.756879e+03 3.657507e+03
3926.3893 2.854973e+03 3.775557e+03
3927.6162 2.813421e+03 3.708855e+03
3928.8431 2.788801e+03 3.664912e+03
3930.0700 2.836639e+03 3.716253e+03
3931.2969 2.819998e+03 3.683153e+03
3932.5238 2.750165e+03 3.581079e+03
3933.7507 2.606980e+03 3.384475e+03
3934.9775 2.740803e+03 3.547678e+03
3936.2044 2.680676e+03 3.459696e+03
3937.4313 2.782354e+03 3.580530e+03
3938.6582 2.793625e+03 3.584748e+03
3939.8851 2.829426e+03 3.620417e+03
3941.1120 2.880002e+03 3.674827e+03
3942.3389 2.958687e+03 3.764792e+03
3943.5657 2.979474e+03 3.780886e+03
3944.7926 2.938934e+03 3.719373e+03
3946.0195 2.885627e+03 3.642167e+03
3947.2464 2.888958e+03 3.636760e+03
3948.4733 2.826750e+03 3.549182e+03
3949.7002 2.883630e+03 3.611284e+03
3950.9271 2.792883e+03 3.488750e+03
3952.1540 2.834935e+03 3.532392e+03
3953.3808 2.968795e+03 3.690016e+03
3954.6077 3.041213e+03 3.770776e+03
3955.8346 3.062514e+03 3.788013e+03
3957.0615 2.968995e+03 3.663580e+03
3958.2884 2.829551e+03 3.483292e+03
3959.5153 2.658827e+03 3.265519e+03
3960.7422 2.657843e+03 3.256825e+03
3961.9690 2.758931e+03 3.373046e+03
3963.1959 2.764178e+03 3.371916e+03
3964.4228 3.036525e+03 3.695986e+03
3965.6497 3.070137e+03 3.728782e+03
3966.8766 3.013600e+03 3.652275e+03
3968.1035 2.795845e+03 3.381215e+03
3969.3304 2.817613e+03 3.400445e+03
3970.5572 3.042316e+03 3.664092e+03
3971.7841 2.996740e+03 3.601899e+03
3973.0110 2.890470e+03 3.467243e+03
3974.2379 2.856691e+03 3.419991e+03
3975.4648 2.742899e+03 3.277406e+03
3976.6917 2.908180e+03 3.468271e+03
3977.9186 2.782125e+03 3.311708e+03
3979.1455 2.788740e+03 3.313446e+03
3980.3723 2.779512e+03 3.296472e+03
3981.5992 2.784583e+03 3.296568e+03
3982.8261 2.933979e+03 3.467308e+03
3984.0530 2.953596e+03 3.484436e+03
3985.2799 2.971612e+03 3.499705e+03
3986.5068 2.890158e+03 3.398061e+03
3987.7337 2.743934e+03 3.220812e+03
3988.9605 2.655846e+03 3.112355e+03
3990.1874 2.817008e+03 3.295950e+03
3991.4143 2.921615e+03 3.412980e+03
3992.6412 3.010148e+03 3.510984e+03
3993.8681 3.021837e+03 3.519282e+03
3995.0950 2.966775e+03 3.450019e+03
3996.3219 3.197777e+03 3.713219e+03
3997.5487 3.724713e+03 4.318892e+03
3998.7756 4.323602e+03 5.006266e+03
4000.0025 4.556392e+03 5.268531e+03
4001.2294 4.488762e+03 5.183305e+03
4002.4563 4.249648e+03 4.900680e+03
4003.6832 4.125467e+03 4.751284e+03
4004.9101 4.023276e+03 4.627681e+03
4006.1370 3.607595e+03 4.144369e+03
4007.3638 3.040947e+03 3.489134e+03
4008.5907 3.040990e+03 3.485002e+03
4009.8176 2.736042e+03 3.131852e+03
4011.0445 2.844563e+03 3.252336e+03
4012.2714 2.777715e+03 3.172340e+03
4013.4983 2.752121e+03 3.139661e+03
4014.7252 2.672742e+03 3.045834e+03
4015.9520 2.693285e+03 3.066028e+03
4017.1789 2.830197e+03 3.218593e+03
4018.4058 2.999641e+03 3.407883e+03
4019.6327 3.200424e+03 3.632449e+03
4020.8596 3.324943e+03 3.770191e+03
4022.0865 3.203243e+03 3.628830e+03
4023.3134 3.311323e+03 3.747885e+03
4024.5402 3.054596e+03 3.454273e+03
4025.7671 2.936731e+03 3.318148e+03
4026.9940 2.910849e+03 3.286170e+03
4028.2209 2.889327e+03 3.259238e+03
4029.4478 2.977417e+03 3.355970e+03
4030.6747 2.943044e+03 3.314699e+03
4031.9016 2.823772e+03 3.178015e+03
4033.1285 2.837622e+03 3.191316e+03
4034.3553 2.797313e+03 3.143801e+03
4035.5822 2.655940e+03 2.982915e+03
4036.8091 2.662610e+03 2.988466e+03
4038.0360 2.732333e+03 3.064802e+03
4039.2629 2.769049e+03 3.104109e+03
4040.4898 2.805934e+03 3.143625e+03
4041.7167 2.786778e+03 3.120414e+03
4042.9435 2.747660e+03 3.074956e+03
4044.1704 2.578059e+03 2.883660e+03
4045.3973 2.658352e+03 2.971996e+03
4046.6242 2.584856e+03 2.888458e+03
4047.8511 2.649728e+03 2.959605e+03
4049.0780 2.547932e+03 2.844675e+03
4050.3049 2.656979e+03 2.965200e+03
4051.5317 2.753073e+03 3.071240e+03
4052.7586 2.811033e+03 3.134737e+03
4053.9855 2.764974e+03 3.082295e+03
4055.2124 2.623876e+03 2.924040e+03
4056.4393 2.739435e+03 3.051873e+03
4057.6662 2.611548e+03 2.908557e+03
4058.8931 2.677164e+03 2.980832e+03
4060.1200 2.596686e+03 2.890501e+03
4061.3468 2.646140e+03 2.944874e+03
4062.5737 2.613685e+03 2.908140e+03
4063.8006 2.448349e+03 2.723655e+03
4065.0275 2.492983e+03 2.772830e+03
4066.2544 2.360522e+03 2.625096e+03
4067.4813 2.358597e+03 2.622602e+03
4068.7082 2.335826e+03 2.596981e+03
4069.9350 2.404085e+03 2.672612e+03
4071.1619 2.519925e+03 2.801169e+03
4072.3888 2.508104e+03 2.787861e+03
4073.6157 2.421759e+03 2.691771e+03
4074.8426 2.497592e+03 2.775992e+03
4076.0695 2.582224e+03 2.870039e+03
4077.2964 2.486404e+03 2.763570e+03
4078.5232 2.450979e+03 2.724276e+03
4079.7501 2.494169e+03 2.772411e+03
4080.9770 2.453766e+03 2.727675e+03
4082.2039 2.414926e+03 2.684718e+03
4083.4308 2.592648e+03 2.882577e+03
4084.6577 2.598046e+03 2.888913e+03
4085.8846 2.444510e+03 2.718546e+03
4087.1115 2.522243e+03 2.805410e+03
4088.3383 2.604320e+03 2.897181e+03
4089.5652 2.540103e+03 2.826257e+03
4090.7921 2.654312e+03 2.953916e+03
4092.0190 2.446429e+03 2.723152e+03
4093.2459 2.625077e+03 2.922680e+03
4094.4728 2.650300e+03 2.951489e+03
4095.6997 2.537987e+03 2.827152e+03
4096.9265 2.614733e+03 2.913451e+03
4098.1534 2.667486e+03 2.973102e+03
4099.3803 2.631919e+03 2.934364e+03
4100.6072 2.978004e+03 3.321293e+03
4101.8341 3.096346e+03 3.454447e+03
4103.0610 3.223300e+03 3.597355e+03
4104.2879 3.276617e+03 3.658208e+03
4105.5147 3.252490e+03 3.632662e+03
4106.7416 2.978734e+03 3.328231e+03
4107.9685 2.986099e+03 3.337835e+03
4109.1954 2.817448e+03 3.150662e+03
4110.4223 2.524867e+03 2.824722e+03
4111.6492 2.307609e+03 2.582836e+03
4112.8761 2.353203e+03 2.635103e+03
4114.1030 2.327881e+03 2.608004e+03
4115.3298 2.247831e+03 2.519571e+03
4116.5567 2.417601e+03 2.711245e+03
4117.7836 2.442173e+03 2.740234e+03
4119.0105 2.336573e+03 2.623151e+03
4120.2374 2.382999e+03 2.676742e+03
4121.4643 2.539302e+03 2.853916e+03
4122.6912 2.476327e+03 2.784740e+03
4123.9180 2.410438e+03 2.712239e+03
4125.1449 2.421416e+03 2.726228e+03
4126.3718 2.508415e+03 2.825911e+03
4127.5987 2.469436e+03 2.783738e+03
4128.8256 2.500343e+03 2.820377e+03
4130.0525 2.599236e+03 2.933835e+03
4131.2794 2.522670e+03 2.849298e+03
4132.5062 2.566326e+03 2.900560e+03
4133.7331 2.480626e+03 2.805621e+03
4134.9600 2.489770e+03 2.817927e+03
4136.1869 2.411579e+03 2.731365e+03
4137.4138 2.455000e+03 2.782547e+03
4138.6407 2.455862e+03 2.785561e+03
4139.8676 2.395200e+03 2.718772e+03
4141.0945 2.284752e+03 2.595359e+03
4142.3213 2.231576e+03 2.536893e+03
4143.5482 2.282633e+03 2.596948e+03
4144.7751 2.407656e+03 2.741341e+03
4146.0020 2.529003e+03 2.881800e+03
4147.2289 2.421156e+03 2.761135e+03
4148.4558 2.439737e+03 2.784601e+03
4149.6827 2.410254e+03 2.753227e+03
4150.9095 2.377909e+03 2.718556e+03
4152.1364 2.488030e+03 2.846864e+03
4153.3633 2.622132e+03 3.002880e+03
4154.5902 2.709380e+03 3.105489e+03
4155.8171 2.734896e+03 3.137486e+03
4157.0440 2.621303e+03 3.009838e+03
4158.2709 2.497203e+03 2.869913e+03
4159.4977 2.532977e+03 2.913662e+03
4160.7246 2.527098e+03 2.909558e+03
4161.9515 2.317324e+03 2.670501e+03
4163.1784 2.461580e+03 2.839387e+03
4164.4053 2.433147e+03 2.809233e+03
4165.6322 2.331335e+03 2.694242e+03
4166.8591 2.307803e+03 2.669604e+03
4168.0860 2.272719e+03 2.631562e+03
4169.3128 2.209864e+03 2.561280e+03
4170.5397 2.259822e+03 2.621759e+03
4171.7666 2.418926e+03 2.809130e+03
4172.9935 2.275288e+03 2.644965e+03
4174.2204 2.231422e+03 2.596586e+03
4175.4473 2.329883e+03 2.713915e+03
4176.6742 2.292792e+03 2.673444e+03
4177.9010 2.289564e+03 2.672435e+03
4179.1279 2.195415e+03 2.565204e+03
4180.3548 2.292561e+03 2.681515e+03
4181.5817 2.300581e+03 2.693730e+03
4182.8086 2.320539e+03 2.719982e+03
4184.0355 2.283954e+03 2.679958e+03
4185.2624 2.305860e+03 2.708571e+03
4186.4892 2.301685e+03 2.706593e+03
4187.7161 2.259540e+03 2.659926e+03
4188.9430 2.401356e+03 2.829968e+03
4190.1699 2.333095e+03 2.752553e+03
4191.3968 2.255904e+03 2.664434e+03
4192.6237 2.244292e+03 2.653675e+03
4193.8506 2.248084e+03 2.661139e+03
4195.0775 2.267677e+03 2.687357e+03
4196.3043 2.291651e+03 2.718846e+03
4197.5312 2.259881e+03 2.684209e+03
4198.7581 2.222849e+03 2.643248e+03
4199.9850 2.247980e+03 2.676209e+03
4201.2119 2.282482e+03 2.720427e+03
4202.4388 2.269253e+03 2.707803e+03
4203.6657 2.280177e+03 2.724016e+03
4204.8925 2.295145e+03 2.745114e+03
4206.1194 2.244084e+03 2.687206e+03
4207.3463 2.197741e+03 2.634827e+03
4208.5732 2.327603e+03 2.793834e+03
4209.8001 2.265693e+03 2.722770e+03
4211.0270 2.340164e+03 2.815636e+03
4212.2539 2.138282e+03 2.575833e+03
4213.4808 2.199276e+03 2.652509e+03
4214.7076 2.205661e+03 2.663438e+03
4215.9345 2.275050e+03 2.750573e+03
4217.1614 2.211248e+03 2.676702e+03
4218.3883 2.063556e+03 2.500985e+03
4219.6152 2.070427e+03 2.512402e+03
4220.8421 2.198998e+03 2.671714e+03
4222.0690 2.224469e+03 2.706009e+03
4223.2958 2.138983e+03 2.605252e+03
4224.5227 2.114736e+03 2.578932e+03
4225.7496 2.033104e+03 2.482483e+03
4226.9765 2.124632e+03 2.597497e+03
4228.2034 2.165367e+03 2.650628e+03
4229.4303 2.113189e+03 2.590022e+03
4230.6572 2.116040e+03 2.596798e+03
4231.8840 2.111091e+03 2.594011e+03
4233.1109 2.154856e+03 2.651156e+03
4234.3378 2.148344e+03 2.646515e+03
4235.5647 2.112171e+03 2.605281e+03
4236.7916 2.233830e+03 2.758874e+03
4238.0185 2.556384e+03 3.161297e+03
4239.2454 2.768198e+03 3.427641e+03
4240.4723 2.646044e+03 3.280614e+03
4241.6991 2.546059e+03 3.160732e+03
4242.9260 2.642419e+03 3.284607e+03
4244.1529 2.460224e+03 3.062104e+03
4245.3798 2.328343e+03 2.901728e+03
4246.6067 2.143501e+03 2.674848e+03
4247.8336 2.044885e+03 2.555118e+03
4249.0605 1.835767e+03 2.296822e+03
4250.2873 1.658713e+03 2.078020e+03
4251.5142 1.878370e+03 2.356292e+03
4252.7411 2.100745e+03 2.638711e+03
4253.9680 1.925636e+03 2.421942e+03
4255.1949 2.019052e+03 2.542783e+03
4256.4218 2.163244e+03 2.727974e+03
4257.6487 2.052489e+03 2.591727e+03
4258.8755 2.065688e+03 2.611845e+03
4260.1024 2.046505e+03 2.591018e+03
4261.3293 2.121628e+03 2.689692e+03
4262.5562 2.108840e+03 2.677031e+03
4263.7831 2.076355e+03 2.639298e+03
4265.0100 2.225962e+03 2.833231e+03
4266.2369 2.084304e+03 2.656460e+03
4267.4638 2.203281e+03 2.811840e+03
4268.6906 2.097597e+03 2.680538e+03
4269.9175 2.008028e+03 2.569503e+03
4271.1444 2.055935e+03 2.634320e+03
4272.3713 2.209809e+03 2.835269e+03
4273.5982 2.267752e+03 2.913504e+03
4274.8251 2.079091e+03 2.674696e+03
4276.0520 2.039944e+03 2.627850e+03
4277.2788 2.046231e+03 2.639480e+03
4278.5057 1.934252e+03 2.498380e+03
4279.7326 1.976658e+03 2.556578e+03
4280.9595 2.014285e+03 2.608739e+03
4282.1864 1.893604e+03 2.455734e+03
4283.4133 1.975799e+03 2.565768e+03
4284.6402 1.993021e+03 2.591605e+03
4285.8670 2.013272e+03 2.621453e+03
4287.0939 1.985541e+03 2.588816e+03
4288.3208 2.014964e+03 2.630706e+03
4289.5477 2.043798e+03 2.671933e+03
4290.7746 2.024055e+03 2.649675e+03
4292.0015 2.068448e+03 2.711425e+03
4293.2284 2.054864e+03 2.697233e+03
4294.4553 1.981863e+03 2.604902e+03
4295.6821 1.952529e+03 2.569789e+03
4296.9090 1.895942e+03 2.498660e+03
4298.1359 2.069197e+03 2.730648e+03
4299.3628 2.002551e+03 2.646239e+03
4300.5897 2.025926e+03 2.680715e+03
4301.8166 1.970064e+03 2.610290e+03
4303.0435 1.925014e+03 2.554012e+03
4304.2703 1.953448e+03 2.595204e+03
4305.4972 2.066178e+03 2.748639e+03
4306.7241 2.079779e+03 2.770429e+03
4307.9510 2.065058e+03 2.754492e+03
4309.1779 2.004040e+03 2.676671e+03
4310.4048 1.996845e+03 2.670615e+03
4311.6317 2.054691e+03 2.751642e+03
4312.8585 1.977064e+03 2.651208e+03
4314.0854 1.922561e+03 2.581549e+03
4315.3123 2.004142e+03 2.694670e+03
4316.5392 2.011930e+03 2.708732e+03
4317.7661 1.961511e+03 2.644354e+03
4318.9930 2.014696e+03 2.719652e+03
4320.2199 1.970827e+03 2.663954e+03
4321.4468 1.904934e+03 2.578292e+03
4322.6736 1.968858e+03 2.668330e+03
4323.9005 1.961132e+03 2.661365e+03
4325.1274 1.874059e+03 2.546553e+03
4326.3543 1.929887e+03 2.625864e+03
4327.5812 1.930810e+03 2.630573e+03
4328.8081 1.977136e+03 2.697224e+03
4330.0350 1.842932e+03 2.517436e+03
4331.2618 1.989752e+03 2.721549e+03
4332.4887 1.927836e+03 2.640308e+03
4333.7156 1.907923e+03 2.616445e+03
4334.9425 1.985590e+03 2.726502e+03
4336.1694 1.955039e+03 2.688043e+03
4337.3963 1.986419e+03 2.734737e+03
4338.6232 2.011037e+03 2.772220e+03
4339.8500 1.957297e+03 2.701632e+03
4341.0769 1.938417e+03 2.679031e+03
4342.3038 1.997595e+03 2.764381e+03
4343.5307 1.951150e+03 2.703586e+03
4344.7576 1.929287e+03 2.676729e+03
4345.9845 1.984648e+03 2.757072e+03
4347.2114 2.001725e+03 2.784357e+03
4348.4383 1.984432e+03 2.763833e+03
4349.6651 1.923748e+03 2.682734e+03
4350.8920 1.835967e+03 2.563580e+03
4352.1189 1.906173e+03 2.664993e+03
4353.3458 1.912466e+03 2.677184e+03
4354.5727 1.896917e+03 2.658778e+03
4355.7996 1.951924e+03 2.739334e+03
4357.0265 1.908451e+03 2.681701e+03
4358.2533 1.975006e+03 2.778712e+03
4359.4802 2.019224e+03 2.844489e+03
4360.7071 1.989891e+03 2.806679e+03
4361.9340 2.020636e+03 2.853605e+03
4363.1609 1.954922e+03 2.764244e+03
4364.3878 1.936172e+03 2.741136e+03
