  6186.466  3.999e-16  1.513e-17
  6191.233  4.055e-16  1.515e-17
  6196.001  4.206e-16  1.545e-17
  6200.769  3.920e-16  1.518e-17
  6205.537  4.253e-16  1.550e-17
  6210.306  3.934e-16  1.528e-17
  6215.075  4.160e-16  1.551e-17
  6219.845  4.231e-16  1.558e-17
  6224.615  3.800e-16  1.529e-17
  6229.385  4.034e-16  1.610e-17
  6234.156  4.167e-16  1.646e-17
  6238.927  3.650e-16  1.599e-17
  6243.699  3.804e-16  1.611e-17
  6248.473  4.943e-16  1.678e-17
  6253.246  4.174e-16  1.606e-17
  6258.016  4.139e-16  1.635e-17
  6262.789  3.842e-16  1.605e-17
  6267.562  4.121e-16  1.625e-17
  6272.336  4.119e-16  1.574e-17
  6277.110  3.740e-16  1.527e-17
  6281.884  3.831e-16  1.569e-17
  6286.659  4.108e-16  1.639e-17
  6291.434  3.966e-16  2.194e-17
  6296.210  4.040e-16  2.692e-17
  6300.985  4.029e-16  2.704e-17
  6305.762  3.948e-16  2.674e-17
  6310.538  3.696e-16  2.208e-17
  6315.315  3.718e-16  1.624e-17
  6320.092  3.789e-16  1.565e-17
  6324.869  3.550e-16  1.566e-17
  6329.647  3.719e-16  1.572e-17
  6334.425  3.762e-16  1.564e-17
  6339.204  4.085e-16  1.576e-17
  6343.983  3.799e-16  1.523e-17
  6348.762  3.738e-16  1.546e-17
  6353.541  3.560e-16  1.660e-17
  6358.321  3.752e-16  1.942e-17
  6363.101  4.021e-16  1.989e-17
  6367.881  3.864e-16  1.932e-17
  6372.662  3.526e-16  1.807e-17
  6377.442  3.670e-16  1.553e-17
  6382.224  3.792e-16  1.538e-17
  6387.005  3.745e-16  1.535e-17
  6391.787  3.727e-16  1.530e-17
  6396.569  3.322e-16  1.469e-17
  6401.351  3.604e-16  1.484e-17
  6406.134  3.819e-16  1.517e-17
  6410.917  4.037e-16  1.560e-17
  6415.700  3.404e-16  1.481e-17
  6420.483  3.255e-16  1.478e-17
  6425.267  3.371e-16  1.492e-17
  6430.051  3.357e-16  1.484e-17
  6434.835  3.824e-16  1.527e-17
  6439.620  3.704e-16  1.522e-17
  6444.404  3.377e-16  1.485e-17
  6449.189  3.781e-16  1.544e-17
  6453.974  3.625e-16  1.538e-17
  6458.760  3.337e-16  1.527e-17
  6463.546  3.711e-16  1.623e-17
  6468.332  3.613e-16  1.614e-17
  6473.118  3.424e-16  1.582e-17
