# Wavelength in nm, Data in W / (nm m2)
wavelength data
328.8437582230638 8.910779927190365e-19
328.905856707575 1.1925983436727027e-18
328.96795519208627 6.566868897725713e-19
329.0300536765975 -1.248958497365556e-19
329.09215216110874 7.221978136103007e-19
329.15425064562004 1.0394384786995183e-18
329.2163491301313 5.432847270413789e-19
329.2784476146425 1.1018984352240144e-18
329.3405460991538 1.6836334232890962e-18
329.40264458366505 2.060054697910938e-18
329.4647430681763 1.5899565048519869e-18
329.52684155268753 1.0129560929452925e-18
329.58894003719877 5.482781413139016e-19
329.65103852171 1.3495527975834418e-18
329.71313700622125 1.976954000097291e-18
329.77523549073254 1.5336604804738678e-18
329.8373339752438 1.6187975425810849e-18
329.8994324597551 3.6815672686715564e-18
329.9615309442663 7.767272586678108e-19
330.02362942877755 -8.203434334976318e-19
330.0857279132888 -6.318169467797991e-20
330.14782639780003 2.0613423479196056e-18
330.20992488231127 9.453330912423638e-19
330.2720233668225 1.4429128167745397e-18
330.33412185133375 3.029915530621227e-18
330.39622033584504 3.9992212883515314e-19
330.4583188203563 3.819346516531767e-19
330.5204173048676 1.3165017003201795e-18
330.5825157893788 3.183699645100095e-19
330.64461427389006 1.1736240189075117e-18
330.7067127584013 1.99608478827297e-18
330.76881124291253 4.4391339214119495e-18
330.8309097274238 3.641579094430207e-18
330.893008211935 4.661509138451684e-19
330.95510669644625 3.0489504505743645e-19
331.01720518095755 -7.104342892710043e-19
331.0793036654688 2.664080364373262e-19
331.1414021499801 4.503190621651028e-18
331.2035006344913 3.1991524751894305e-18
331.26559911900256 2.6863483662171187e-18
331.3276976035138 4.644923288773294e-19
331.38979608802504 -2.8056534483963664e-20
331.4518945725363 1.6671272072963505e-18
331.5139930570475 1.771926388016515e-18
331.5760915415588 3.201607009375786e-18
331.63819002607005 5.171156682262997e-18
331.7002885105813 3.618961359593259e-18
331.7623869950926 2.826912707523403e-18
331.8244854796038 -2.7617242352684407e-18
331.88658396411506 -2.026179714326228e-18
331.9486824486263 3.663920710724334e-18
332.01078093313754 2.8176587139225618e-18
332.0728794176488 2.185673445861761e-18
332.13497790216 -7.404101723104286e-19
332.1970763866713 9.095823110995266e-19
332.25917487118255 1.3895380526377293e-18
332.3212733556938 1.0348809951001369e-18
332.3833718402051 1.2171440265550115e-18
332.4454703247163 3.5735641090294655e-18
332.50756880922756 4.03305741858079e-18
332.5696672937388 5.901248331773287e-18
332.63176577825004 5.572393958596032e-18
332.6938642627613 2.765043055673496e-18
332.7559627472725 1.997640777650919e-18
332.8180612317838 6.709344077702714e-18
332.88015971629505 6.425622719224942e-18
332.94225820080635 3.650790413252468e-18
333.0043566853176 9.076689870982419e-18
333.0664551698288 6.3907044184606385e-18
333.12855365434007 1.3564012202975139e-18
333.1906521388513 6.11265351945021e-18
333.25275062336254 1.1208788417639589e-17
333.3148491078738 7.553325084698861e-18
333.376947592385 9.51440417779698e-19
333.4390460768963 1.480781474102995e-18
333.50114456140756 3.3833500464688725e-18
333.56324304591885 1.1232726897409606e-17
333.6253415304301 1.0034462754848258e-17
333.68744001494133 6.219022911183381e-18
333.74953849945257 5.171800772630801e-18
333.8116369839638 4.2764350295676774e-18
333.87373546847505 5.9156803552024865e-18
333.9358339529863 1.2127101652582865e-17
333.9979324374975 1.6771570238331144e-18
334.0600309220088 3.994651419127218e-18
334.12212940652006 4.124273339847053e-18
334.18422789103136 -1.0430521494655294e-18
334.2463263755426 8.652477871479605e-18
334.30842486005383 9.618808877607981e-18
334.3705233445651 1.0184357285778323e-17
334.4326218290763 1.4628455360780405e-17
334.49472031358755 9.103281607058303e-18
334.5568187980988 1.0853490125428163e-17
334.6189172826101 1.7371804582546877e-17
334.6810157671213 1.8083895265035087e-17
334.74311425163256 1.0674835282522052e-17
334.80521273614386 -1.5015261625978682e-18
334.8673112206551 7.934361355800988e-18
334.92940970516634 9.274603742493692e-18
334.9915081896776 1.3254397627800754e-17
335.0536066741888 1.3071552821224472e-17
335.11570515870005 -1.2515361108717288e-18
335.1778036432113 9.050066269347368e-18
335.2399021277226 4.873050337052192e-18
335.3020006122338 5.714197818850597e-18
335.36409909674506 1.7315458119549768e-17
335.42619758125636 2.303490273954683e-17
335.4882960657676 1.767997839964125e-17
335.55039455027884 1.1259284199331278e-17
335.6124930347901 1.1460796013575358e-17
335.6745915193013 -4.832998987292319e-18
335.73669000381256 4.1338734354587556e-18
335.7987884883238 8.380581925158867e-18
335.8608869728351 6.403589492112354e-19
335.92298545734633 3.650664289141483e-18
335.9850839418576 4.325390367532738e-18
336.04718242636886 -1.600019956410943e-18
336.1092809108801 2.9100591208357625e-18
336.17137939539134 1.3925044834928295e-17
336.2334778799026 1.7613666609541542e-17
336.2955763644138 2.1550012275601102e-17
336.35767484892506 3.1083988668390276e-17
336.4197733334363 1.9311830796987316e-17
336.4818718179476 5.8602786348301954e-18
336.54397030245883 1.3814241550804558e-18
336.6060687869701 8.218954658833136e-18
336.66816727148137 -1.4472579488288966e-18
336.7302657559926 1.1677714048490328e-17
336.79236424050384 1.4783827978441977e-17
336.8544627250151 1.3978730822307537e-17
336.9165612095263 1.1945560522063553e-17
336.97865969403756 2.180099920116554e-17
337.0407581785488 1.3888591333016597e-17
337.1028566630601 1.3600019659743594e-17
337.16495514757133 1.5961086113503662e-17
337.22705363208263 5.97950224453068e-18
337.28915211659387 5.721115786080029e-18
337.3512506011051 2.146027854667947e-17
337.41334908561635 2.0258904745943803e-17
337.4754475701276 2.8879149346137674e-17
337.5375460546388 2.430586265149863e-17
337.59964453915006 1.987372443488418e-17
337.66174302366136 1.9704410841815137e-17
337.7238415081726 1.1103904476483187e-17
337.78593999268384 1.5046602850401975e-17
337.84803847719513 9.453737973744943e-18
337.91013696170637 2.1975157347586457e-17
337.9722354462176 2.1495056795601018e-17
338.03433393072885 7.411654291788261e-18
338.0964324152401 1.8327505127412773e-17
338.1585308997513 1.9275329742857616e-17
338.22062938426257 3.570536741752438e-17
338.28272786877386 2.164439037633263e-17
338.3448263532851 2.5693032089886207e-17
338.40692483779634 2.807719587550806e-17
338.46902332230763 1.0444170109897514e-17
338.5311218068189 1.7685649459871974e-17
338.5932202913301 8.750907050080036e-18
338.65531877584135 1.559463380275923e-17
338.7174172603526 1.389256980093192e-17
338.77951574486383 9.867105294680268e-18
338.84161422937507 2.5719696824855685e-17
338.90371271388636 2.6500375227740963e-17
338.9658111983976 2.185332527788519e-17
339.02790968290884 2.786279922293034e-17
339.09000816742014 3.0337764635953054e-17
339.1521066519314 1.7825305553156862e-17
339.2142051364426 2.2319326090793968e-17
339.27630362095385 1.6357815337596412e-17
339.3384021054651 1.2733985053404456e-17
339.40050058997633 1.0987339804839051e-17
339.46259907448757 1.1040867086924192e-17
339.52469755899887 9.294827303005142e-18
339.5867960435101 3.4306437654159424e-18
339.6488945280214 1.909684206497811e-17
339.71099301253264 2.825408384661315e-17
339.7730914970439 3.882321641579006e-17
339.8351899815551 2.2691032981342695e-17
339.89728846606636 1.6713698974294702e-17
339.9593869505776 2.2048400935462718e-17
340.02148543508883 1.998505494379922e-17
340.0835839196001 8.626037902243528e-18
340.14568240411137 4.1368822865227875e-18
340.2077808886226 9.853282111037133e-18
340.2698793731339 1.9862559736099275e-18
340.33197785764514 1.7635359568324924e-17
340.3940763421564 2.6011163066148378e-17
340.4561748266676 1.59809515651551e-17
340.51827331117886 1.4857269908805157e-17
340.5803717956901 6.028739818684653e-18
340.64247028020134 2.493191577147999e-17
340.70456876471263 2.1485763287285942e-17
340.7666672492239 6.3986012656673975e-19
340.8287657337351 1.8583465710489784e-17
340.8908642182464 1.528282847826522e-17
340.95296270275765 2.0388975383670522e-17
341.0150611872689 1.7209603990299512e-17
341.0771596717801 1.5527953900990244e-17
341.13925815629136 2.162635951519414e-17
341.2013566408026 1.2008309867448905e-17
