# wavelength flux(cal) flux
3688.2831 1.110046e+03 5.348094e+03
3689.5100 1.331226e+03 6.356625e+03
3690.7370 1.169726e+03 5.535750e+03
3691.9639 8.918549e+02 4.183172e+03
3693.1909 1.069658e+03 4.972531e+03
3694.4178 1.181420e+03 5.443266e+03
3695.6448 9.396454e+02 4.290859e+03
3696.8717 7.011198e+02 3.173219e+03
3698.0987 6.472047e+02 2.903219e+03
3699.3256 1.072479e+03 4.768266e+03
3700.5525 1.055874e+03 4.652859e+03
3701.7795 5.929530e+02 2.589812e+03
3703.0064 6.355549e+02 2.751344e+03
3704.2334 9.042612e+02 3.880016e+03
3705.4603 7.664915e+02 3.259859e+03
3706.6873 3.906723e+02 1.646875e+03
3707.9142 4.943402e+02 2.065547e+03
3709.1412 7.632835e+02 3.161266e+03
3710.3681 8.744614e+02 3.589938e+03
3711.5951 8.822325e+02 3.590094e+03
3712.8220 5.896633e+02 2.378531e+03
3714.0490 6.684763e+02 2.672875e+03
3715.2759 4.692661e+02 1.859969e+03
3716.5029 7.676532e+02 3.016141e+03
3717.7298 7.868563e+02 3.064703e+03
3718.9567 1.182574e+03 4.565984e+03
3720.1837 5.767941e+02 2.207734e+03
3721.4106 6.849044e+02 2.598859e+03
3722.6376 1.029668e+03 3.873328e+03
3723.8645 9.412891e+02 3.510359e+03
3725.0915 5.613477e+02 2.075438e+03
3726.3184 4.361303e+02 1.598641e+03
3727.5454 8.199282e+02 2.979719e+03
3728.7723 5.922816e+02 2.134031e+03
3729.9993 1.090559e+03 3.895859e+03
3731.2262 6.963259e+02 2.466359e+03
3732.4532 6.373283e+02 2.238234e+03
3733.6801 8.202369e+02 2.856203e+03
3734.9071 1.123097e+03 3.877781e+03
3736.1340 8.248871e+02 2.824141e+03
3737.3609 7.757641e+02 2.633641e+03
3738.5879 1.071634e+03 3.607594e+03
3739.8148 1.253407e+03 4.184250e+03
3741.0418 1.193194e+03 3.950031e+03
3742.2687 1.052676e+03 3.455875e+03
3743.4957 9.109581e+02 2.965828e+03
3744.7226 9.647866e+02 3.115109e+03
3745.9496 9.349320e+02 2.993828e+03
3747.1765 1.103508e+03 3.504594e+03
3748.4035 1.054062e+03 3.320125e+03
3749.6304 6.121656e+02 1.912469e+03
3750.8574 6.590054e+02 2.042031e+03
3752.0843 6.150215e+02 1.890266e+03
3753.3113 1.127919e+02 3.438594e+02
3754.5382 3.996749e+02 1.208625e+03
3755.7651 7.622477e+02 2.286516e+03
3756.9921 7.247714e+02 2.156672e+03
3758.2190 1.036572e+03 3.059844e+03
3759.4460 9.691344e+02 2.838000e+03
3760.6729 6.739532e+02 1.957938e+03
3761.8999 3.887133e+02 1.120344e+03
3763.1268 4.316838e+02 1.234391e+03
3764.3538 6.259236e+02 1.775766e+03
3765.5807 1.078424e+03 3.035594e+03
3766.8077 8.605612e+02 2.403469e+03
3768.0346 6.764268e+02 1.874531e+03
3769.2616 1.218643e+03 3.351016e+03
3770.4885 1.169594e+03 3.191359e+03
3771.7155 1.043658e+03 2.825875e+03
3772.9424 1.254594e+03 3.371047e+03
3774.1693 1.635834e+03 4.361953e+03
3775.3963 1.044114e+03 2.763016e+03
3776.6232 1.120689e+03 2.943250e+03
3777.8502 1.071858e+03 2.793828e+03
3779.0771 1.341576e+03 3.470656e+03
3780.3041 8.295184e+02 2.129953e+03
3781.5310 6.263987e+02 1.596453e+03
3782.7580 1.127315e+03 2.851844e+03
3783.9849 1.389699e+03 3.489719e+03
3785.2119 1.270659e+03 3.167391e+03
3786.4388 8.933008e+02 2.210484e+03
3787.6658 9.319825e+02 2.289438e+03
3788.8927 9.477785e+02 2.311391e+03
3790.1197 1.034105e+03 2.503750e+03
3791.3466 1.394049e+03 3.351031e+03
3792.5735 1.279695e+03 3.054188e+03
3793.8005 1.346159e+03 3.189984e+03
3795.0274 1.477420e+03 3.476273e+03
3796.2544 1.304031e+03 3.046703e+03
3797.4813 1.307250e+03 3.032828e+03
3798.7083 8.854606e+02 2.039953e+03
3799.9352 6.995001e+02 1.600352e+03
3801.1622 7.444351e+02 1.691398e+03
3802.3891 7.748278e+02 1.748359e+03
3803.6161 1.065730e+03 2.388328e+03
3804.8430 1.271236e+03 2.829500e+03
3806.0700 1.198468e+03 2.649484e+03
3807.2969 1.617985e+03 3.552844e+03
3808.5238 1.540314e+03 3.359641e+03
3809.7508 1.014171e+03 2.197312e+03
3810.9777 1.729314e+03 3.721922e+03
3812.2047 1.247280e+03 2.666766e+03
3813.4316 1.388828e+03 2.949938e+03
3814.6586 1.170689e+03 2.470383e+03
3815.8855 1.068685e+03 2.240508e+03
3817.1125 1.793458e+03 3.735750e+03
3818.3394 1.697039e+03 3.512234e+03
3819.5664 1.583671e+03 3.256695e+03
3820.7933 1.814582e+03 3.707875e+03
3822.0203 1.895537e+03 3.848867e+03
3823.2472 1.561119e+03 3.149953e+03
3824.4742 1.719558e+03 3.448008e+03
3825.7011 1.536174e+03 3.061195e+03
3826.9280 1.650002e+03 3.267758e+03
3828.1550 1.793962e+03 3.531094e+03
3829.3819 1.809202e+03 3.539398e+03
3830.6089 1.581665e+03 3.075523e+03
3831.8358 1.504955e+03 2.908750e+03
3833.0628 1.696823e+03 3.259969e+03
3834.2897 1.720603e+03 3.286000e+03
3835.5167 1.476204e+03 2.802586e+03
3836.7436 1.484263e+03 2.801336e+03
3837.9706 1.613553e+03 3.027578e+03
3839.1975 1.106635e+03 2.064383e+03
3840.4245 1.330575e+03 2.467828e+03
3841.6514 1.427642e+03 2.632695e+03
3842.8784 1.410077e+03 2.585508e+03
3844.1053 1.069845e+03 1.950570e+03
3845.3322 1.679898e+03 3.045633e+03
3846.5592 1.255953e+03 2.264320e+03
3847.7861 1.337999e+03 2.398867e+03
3849.0131 1.978092e+03 3.526945e+03
3850.2400 2.419822e+03 4.290953e+03
3851.4670 2.983525e+03 5.261797e+03
3852.6939 2.144933e+03 3.762430e+03
3853.9209 2.513191e+03 4.384766e+03
3855.1478 3.525289e+03 6.117836e+03
3856.3748 3.137683e+03 5.416398e+03
3857.6017 3.586179e+03 6.158117e+03
3858.8287 2.999938e+03 5.124586e+03
3860.0556 2.956837e+03 5.024820e+03
3861.2826 2.670770e+03 4.515359e+03
3862.5095 1.888052e+03 3.175766e+03
3863.7364 1.237983e+03 2.071781e+03
3864.9634 1.491230e+03 2.483047e+03
3866.1903 1.926812e+03 3.192320e+03
3867.4173 1.869341e+03 3.081758e+03
3868.6442 1.697710e+03 2.785047e+03
3869.8712 1.918298e+03 3.131555e+03
3871.0981 1.870294e+03 3.038398e+03
3872.3251 2.174240e+03 3.515195e+03
3873.5520 2.268662e+03 3.650352e+03
3874.7790 1.694517e+03 2.713625e+03
3876.0059 1.337176e+03 2.131312e+03
3877.2329 1.696006e+03 2.690648e+03
3878.4598 2.246405e+03 3.547352e+03
3879.6868 2.181895e+03 3.429672e+03
3880.9137 2.361641e+03 3.695312e+03
3882.1406 2.186723e+03 3.406164e+03
3883.3676 1.647323e+03 2.554469e+03
3884.5945 1.301642e+03 2.009461e+03
3885.8215 1.619637e+03 2.489359e+03
3887.0484 1.645703e+03 2.518367e+03
3888.2754 1.329935e+03 2.026336e+03
3889.5023 1.507290e+03 2.286688e+03
3890.7293 2.107104e+03 3.183031e+03
3891.9562 2.137965e+03 3.216000e+03
3893.1832 1.236007e+03 1.851453e+03
3894.4101 1.555936e+03 2.321000e+03
3895.6371 1.665504e+03 2.474211e+03
3896.8640 1.714455e+03 2.536531e+03
3898.0910 1.272394e+03 1.874883e+03
3899.3179 2.582906e+03 3.790664e+03
3900.5448 2.064365e+03 3.017609e+03
3901.7718 1.687719e+03 2.457320e+03
3902.9987 1.823215e+03 2.644234e+03
3904.2257 2.315774e+03 3.345602e+03
3905.4526 1.979648e+03 2.849031e+03
3906.6796 1.676620e+03 2.403758e+03
3907.9065 1.458065e+03 2.082547e+03
3909.1335 1.394313e+03 1.984062e+03
3910.3604 1.483851e+03 2.103672e+03
3911.5874 1.240290e+03 1.751938e+03
3912.8143 1.314201e+03 1.849609e+03
3914.0413 1.784829e+03 2.502953e+03
3915.2682 1.882407e+03 2.630406e+03
3916.4952 1.302432e+03 1.813562e+03
3917.7221 1.165472e+03 1.617195e+03
3918.9490 1.757623e+03 2.430438e+03
3920.1760 1.815592e+03 2.502016e+03
3921.4029 1.807307e+03 2.482172e+03
3922.6299 1.501545e+03 2.055328e+03
3923.8568 1.447580e+03 1.974891e+03
3925.0838 1.767399e+03 2.403297e+03
3926.3107 1.709176e+03 2.316578e+03
3927.5377 1.631596e+03 2.204320e+03
3928.7646 2.903504e+03 3.910219e+03
3929.9916 2.158519e+03 2.897781e+03
3931.2185 1.741074e+03 2.330090e+03
3932.4455 1.885788e+03 2.515988e+03
3933.6724 1.720349e+03 2.288270e+03
3934.8993 2.237841e+03 2.967625e+03
3936.1263 1.736206e+03 2.295539e+03
3937.3532 2.046911e+03 2.698363e+03
3938.5802 1.904181e+03 2.502891e+03
3939.8071 2.073204e+03 2.717203e+03
3941.0341 2.419068e+03 3.161469e+03
3942.2610 1.736572e+03 2.263125e+03
3943.4880 1.700729e+03 2.210242e+03
3944.7149 2.185346e+03 2.832227e+03
3945.9419 2.238678e+03 2.893453e+03
3947.1688 2.564810e+03 3.306062e+03
3948.3958 2.188187e+03 2.813102e+03
3949.6227 1.824399e+03 2.339266e+03
3950.8497 1.635271e+03 2.091328e+03
3952.0766 1.960595e+03 2.500961e+03
3953.3035 2.371988e+03 3.018086e+03
3954.5305 2.273440e+03 2.885469e+03
3955.7574 2.059189e+03 2.607094e+03
3956.9844 1.892532e+03 2.390258e+03
3958.2113 1.861626e+03 2.345570e+03
3959.4383 1.792608e+03 2.253250e+03
3960.6652 1.962920e+03 2.461547e+03
3961.8922 1.909278e+03 2.388742e+03
3963.1191 2.017218e+03 2.518031e+03
3964.3461 2.181844e+03 2.717398e+03
3965.5730 2.544821e+03 3.162434e+03
3966.8000 2.544674e+03 3.155324e+03
3968.0269 2.662045e+03 3.293730e+03
3969.2539 1.863560e+03 2.300859e+03
3970.4808 2.074656e+03 2.556109e+03
3971.7077 2.082656e+03 2.560652e+03
3972.9347 1.796259e+03 2.204016e+03
3974.1616 2.273567e+03 2.784062e+03
3975.3886 2.351764e+03 2.874109e+03
3976.6155 1.630573e+03 1.988844e+03
3977.8425 2.065011e+03 2.513891e+03
3979.0694 1.625881e+03 1.975555e+03
3980.2964 2.347024e+03 2.846469e+03
3981.5233 2.286138e+03 2.767531e+03
3982.7503 3.237552e+03 3.912195e+03
3983.9772 2.125879e+03 2.564297e+03
3985.2042 1.595258e+03 1.920875e+03
3986.4311 1.673055e+03 2.011078e+03
3987.6581 2.035793e+03 2.442953e+03
3988.8850 1.904648e+03 2.281766e+03
3990.1119 1.725358e+03 2.063586e+03
3991.3389 1.754930e+03 2.095570e+03
3992.5658 1.162224e+03 1.385617e+03
3993.7928 1.307712e+03 1.556641e+03
3995.0197 1.782641e+03 2.118727e+03
3996.2467 1.721988e+03 2.043562e+03
3997.4736 2.443447e+03 2.895469e+03
3998.7006 2.854932e+03 3.378172e+03
3999.9275 2.828956e+03 3.342672e+03
4001.1545 2.884298e+03 3.403305e+03
4002.3814 2.280487e+03 2.687156e+03
4003.6084 2.578994e+03 3.034812e+03
4004.8353 2.984870e+03 3.507797e+03
4006.0623 1.980731e+03 2.324734e+03
4007.2892 2.000609e+03 2.345094e+03
4008.5161 1.561384e+03 1.827969e+03
4009.7431 1.948356e+03 2.278242e+03
4010.9700 1.766046e+03 2.062609e+03
4012.1970 1.181833e+03 1.378688e+03
4013.4239 2.766204e+03 3.223289e+03
4014.6509 1.427785e+03 1.661859e+03
4015.8778 1.304386e+03 1.516578e+03
4017.1048 1.337887e+03 1.553875e+03
4018.3317 1.703954e+03 1.976984e+03
4019.5587 1.123954e+03 1.302727e+03
4020.7856 1.801718e+03 2.086227e+03
4022.0126 2.368323e+03 2.739656e+03
4023.2395 2.030940e+03 2.347164e+03
4024.4665 2.392623e+03 2.762625e+03
4025.6934 2.214270e+03 2.554406e+03
4026.9203 2.335417e+03 2.691820e+03
4028.1473 2.013541e+03 2.318859e+03
4029.3742 2.626079e+03 3.021789e+03
4030.6012 2.787758e+03 3.205266e+03
4031.8281 2.214597e+03 2.544289e+03
4033.0551 2.126553e+03 2.441297e+03
4034.2820 1.939757e+03 2.225227e+03
4035.5090 1.964172e+03 2.251641e+03
4036.7359 1.866995e+03 2.138773e+03
4037.9629 1.618028e+03 1.852336e+03
4039.1898 2.204512e+03 2.522133e+03
4040.4168 2.364952e+03 2.704016e+03
4041.6437 2.617724e+03 2.991242e+03
4042.8707 2.544047e+03 2.905383e+03
4044.0976 2.375686e+03 2.711609e+03
4045.3245 2.632855e+03 3.003547e+03
4046.5515 2.526516e+03 2.880766e+03
4047.7784 2.896687e+03 3.301227e+03
4049.0054 1.648883e+03 1.878281e+03
4050.2323 1.831281e+03 2.085125e+03
4051.4593 1.952206e+03 2.221867e+03
4052.6862 1.906307e+03 2.168750e+03
4053.9132 2.725905e+03 3.099992e+03
4055.1401 1.750165e+03 1.989625e+03
4056.3671 1.397845e+03 1.588555e+03
4057.5940 2.111697e+03 2.399023e+03
4058.8210 1.904236e+03 2.162680e+03
4060.0479 1.978867e+03 2.246805e+03
4061.2749 1.831466e+03 2.078898e+03
4062.5018 1.801387e+03 2.044258e+03
4063.7287 1.858337e+03 2.108414e+03
4064.9557 1.839267e+03 2.086352e+03
4066.1826 1.740048e+03 1.973438e+03
4067.4096 1.784555e+03 2.023578e+03
4068.6365 2.131613e+03 2.416766e+03
4069.8635 1.944973e+03 2.204875e+03
4071.0904 1.836756e+03 2.081969e+03
4072.3174 2.318225e+03 2.627477e+03
4073.5443 2.473800e+03 2.803602e+03
4074.7713 2.205164e+03 2.499016e+03
4075.9982 2.169367e+03 2.458359e+03
4077.2252 2.473111e+03 2.802516e+03
4078.4521 2.533016e+03 2.870398e+03
4079.6790 2.418054e+03 2.740172e+03
4080.9060 2.491568e+03 2.823578e+03
4082.1329 2.165030e+03 2.453656e+03
4083.3599 2.294144e+03 2.600164e+03
4084.5868 2.739409e+03 3.105094e+03
4085.8138 2.437102e+03 2.762719e+03
4087.0407 1.827075e+03 2.071438e+03
4088.2677 1.781425e+03 2.019961e+03
4089.4946 2.176337e+03 2.468133e+03
4090.7216 2.473327e+03 2.805422e+03
4091.9485 2.399751e+03 2.722477e+03
4093.1755 2.123719e+03 2.409812e+03
4094.4024 1.899532e+03 2.155898e+03
4095.6294 2.678063e+03 3.040219e+03
4096.8563 1.828698e+03 2.076516e+03
4098.0832 1.616991e+03 1.836609e+03
4099.3102 2.141846e+03 2.433438e+03
4100.5371 1.831747e+03 2.081742e+03
4101.7641 2.505530e+03 2.848375e+03
4102.9910 3.139291e+03 3.570031e+03
4104.2180 2.992140e+03 3.403859e+03
4105.4449 2.819873e+03 3.209039e+03
4106.6719 2.683443e+03 3.054922e+03
4107.8988 2.739936e+03 3.120445e+03
4109.1258 2.302798e+03 2.623656e+03
4110.3527 2.396522e+03 2.731578e+03
4111.5797 2.477361e+03 2.824938e+03
4112.8066 1.992240e+03 2.272766e+03
4114.0336 1.853129e+03 2.115039e+03
4115.2605 1.878696e+03 2.145234e+03
4116.4874 1.971721e+03 2.252555e+03
4117.7144 1.608640e+03 1.838680e+03
4118.9413 2.088064e+03 2.387891e+03
4120.1683 2.517710e+03 2.880750e+03
4121.3952 1.752789e+03 2.006617e+03
4122.6222 1.942301e+03 2.224805e+03
4123.8491 1.805590e+03 2.069383e+03
4125.0761 1.868568e+03 2.142805e+03
4126.3030 2.970539e+03 3.408523e+03
4127.5300 2.408364e+03 2.765133e+03
4128.7569 1.821065e+03 2.092125e+03
4129.9839 2.720504e+03 3.127414e+03
4131.2108 2.107937e+03 2.424781e+03
4132.4378 2.146846e+03 2.471156e+03
4133.6647 1.802951e+03 2.076695e+03
4134.8916 2.059167e+03 2.373422e+03
4136.1186 2.009384e+03 2.317641e+03
4137.3455 1.729295e+03 1.995984e+03
4138.5725 2.008902e+03 2.320367e+03
4139.7994 2.276100e+03 2.630898e+03
4141.0264 2.235218e+03 2.585547e+03
4142.2533 1.996851e+03 2.311547e+03
4143.4803 2.456788e+03 2.846125e+03
4144.7072 2.536281e+03 2.940477e+03
4145.9342 2.316775e+03 2.688086e+03
4147.1611 1.890339e+03 2.195039e+03
4148.3881 1.787850e+03 2.077695e+03
4149.6150 2.398180e+03 2.789234e+03
4150.8420 2.771357e+03 3.225914e+03
4152.0689 2.587183e+03 3.014039e+03
4153.2958 2.157523e+03 2.515609e+03
4154.5228 1.770351e+03 2.065938e+03
4155.7497 1.984717e+03 2.318094e+03
4156.9767 2.287844e+03 2.674469e+03
4158.2036 2.545732e+03 2.978562e+03
4159.4306 2.171594e+03 2.543078e+03
4160.6575 1.721772e+03 2.018125e+03
4161.8845 1.993514e+03 2.338766e+03
4163.1114 1.485063e+03 1.743859e+03
4164.3384 1.617075e+03 1.900641e+03
4165.5653 2.367652e+03 2.785445e+03
4166.7923 2.178913e+03 2.565828e+03
4168.0192 1.295292e+03 1.526758e+03
4169.2462 1.312301e+03 1.548297e+03
4170.4731 1.666299e+03 1.967867e+03
4171.7000 1.577602e+03 1.864945e+03
4172.9270 1.602425e+03 1.896164e+03
4174.1539 1.821863e+03 2.157977e+03
4175.3809 2.690439e+03 3.190000e+03
4176.6078 2.291304e+03 2.719508e+03
4177.8348 2.171223e+03 2.579617e+03
4179.0617 1.900770e+03 2.260617e+03
4180.2887 2.274986e+03 2.708484e+03
4181.5156 1.951307e+03 2.325555e+03
4182.7426 2.490217e+03 2.970945e+03
4183.9695 2.259076e+03 2.698039e+03
4185.1965 1.908481e+03 2.281750e+03
4186.4234 1.935129e+03 2.316094e+03
4187.6504 2.066291e+03 2.475750e+03
4188.8773 1.851028e+03 2.220242e+03
4190.1042 1.708307e+03 2.051297e+03
4191.3312 1.979863e+03 2.379992e+03
4192.5581 2.070531e+03 2.491742e+03
4193.7851 2.012024e+03 2.424031e+03
4195.0120 1.912559e+03 2.306781e+03
4196.2390 2.271540e+03 2.742844e+03
4197.4659 2.490388e+03 3.010508e+03
4198.6929 1.677711e+03 2.030414e+03
4199.9198 1.805081e+03 2.187062e+03
4201.1468 1.482914e+03 1.798789e+03
4202.3737 1.710708e+03 2.077508e+03
4203.6007 2.240066e+03 2.723531e+03
4204.8276 1.545431e+03 1.881172e+03
4206.0546 2.447512e+03 2.982727e+03
4207.2815 1.721937e+03 2.100961e+03
4208.5084 2.251615e+03 2.750484e+03
4209.7354 1.896888e+03 2.319922e+03
4210.9623 1.449707e+03 1.775133e+03
4212.1893 1.767300e+03 2.166617e+03
4213.4162 1.874134e+03 2.300359e+03
4214.6432 1.823680e+03 2.241141e+03
4215.8701 1.442018e+03 1.774266e+03
4217.0971 1.834308e+03 2.259695e+03
4218.3240 2.127073e+03 2.623562e+03
4219.5510 1.975142e+03 2.439164e+03
4220.7779 2.059941e+03 2.547023e+03
4222.0049 1.765072e+03 2.185133e+03
4223.2318 1.546518e+03 1.916945e+03
4224.4587 1.530870e+03 1.899914e+03
4225.6857 1.572282e+03 1.953750e+03
4226.9126 1.362488e+03 1.695180e+03
4228.1396 1.227384e+03 1.529008e+03
4229.3665 1.506915e+03 1.879602e+03
4230.5935 1.977964e+03 2.470273e+03
4231.8204 1.848586e+03 2.311625e+03
4233.0474 1.478671e+03 1.851406e+03
4234.2743 1.506953e+03 1.889227e+03
4235.5013 1.815670e+03 2.279172e+03
4236.7282 2.167137e+03 2.723852e+03
4237.9552 2.092640e+03 2.633602e+03
4239.1821 2.056038e+03 2.590875e+03
4240.4091 2.193502e+03 2.767672e+03
4241.6360 2.153140e+03 2.720266e+03
4242.8629 2.161778e+03 2.734727e+03
4244.0899 1.952573e+03 2.473289e+03
4245.3168 1.877363e+03 2.381125e+03
4246.5438 2.108723e+03 2.678062e+03
4247.7707 2.046870e+03 2.602914e+03
4248.9977 1.830733e+03 2.331117e+03
4250.2246 1.170289e+03 1.492117e+03
4251.4516 1.581785e+03 2.019430e+03
4252.6785 1.871908e+03 2.392977e+03
4253.9055 1.579301e+03 2.021586e+03
4255.1324 1.387268e+03 1.778125e+03
4256.3594 1.409622e+03 1.809172e+03
4257.5863 1.283254e+03 1.649172e+03
4258.8133 2.299764e+03 2.959469e+03
4260.0402 2.197972e+03 2.832242e+03
4261.2671 1.848291e+03 2.384828e+03
4262.4941 2.140057e+03 2.764977e+03
4263.7210 1.904040e+03 2.463328e+03
4264.9480 1.868533e+03 2.420625e+03
4266.1749 2.040628e+03 2.647109e+03
4267.4019 1.760879e+03 2.287281e+03
4268.6288 1.372245e+03 1.784859e+03
4269.8558 1.515505e+03 1.973844e+03
4271.0827 1.999148e+03 2.607258e+03
4272.3097 2.140395e+03 2.795227e+03
4273.5366 2.009966e+03 2.628430e+03
4274.7636 1.941036e+03 2.541711e+03
4275.9905 1.551457e+03 2.034312e+03
4277.2175 1.573625e+03 2.066164e+03
4278.4444 1.610412e+03 2.117320e+03
4279.6713 1.653285e+03 2.176625e+03
4280.8983 1.617986e+03 2.133031e+03
4282.1252 1.673882e+03 2.209703e+03
4283.3522 1.692241e+03 2.236961e+03
4284.5791 1.481510e+03 1.961047e+03
4285.8061 1.933897e+03 2.563328e+03
4287.0330 1.784387e+03 2.368359e+03
4288.2600 1.911101e+03 2.539977e+03
4289.4869 2.118459e+03 2.819383e+03
4290.7139 2.082630e+03 2.775453e+03
4291.9408 1.771071e+03 2.363445e+03
4293.1678 1.429926e+03 1.910781e+03
4294.3947 1.664219e+03 2.226875e+03
4295.6217 1.817070e+03 2.434695e+03
4296.8486 1.872351e+03 2.512164e+03
4298.0755 2.049412e+03 2.753453e+03
4299.3025 1.661758e+03 2.235648e+03
4300.5294 1.657424e+03 2.232836e+03
4301.7564 1.905996e+03 2.571180e+03
4302.9833 1.598214e+03 2.158898e+03
4304.2103 1.402893e+03 1.897617e+03
4305.4372 1.625966e+03 2.202328e+03
4306.6642 1.916947e+03 2.599961e+03
4307.8911 1.833553e+03 2.490211e+03
4309.1181 1.735951e+03 2.360836e+03
4310.3450 1.734996e+03 2.362719e+03
4311.5720 1.471674e+03 2.006828e+03
4312.7989 1.191792e+03 1.627359e+03
4314.0259 1.028376e+03 1.406109e+03
4315.2528 1.179542e+03 1.614969e+03
4316.4797 1.226185e+03 1.681086e+03
4317.7067 1.505325e+03 2.066555e+03
4318.9336 1.227896e+03 1.687953e+03
4320.1606 1.438995e+03 1.980797e+03
4321.3875 1.595916e+03 2.199742e+03
4322.6145 1.560014e+03 2.153133e+03
4323.8414 1.542342e+03 2.131586e+03
4325.0684 1.763016e+03 2.439820e+03
4326.2953 1.915522e+03 2.654406e+03
4327.5223 1.872694e+03 2.598516e+03
4328.7492 2.082873e+03 2.894000e+03
4329.9762 1.405114e+03 1.954898e+03
4331.2031 1.708379e+03 2.379977e+03
4332.4301 1.430058e+03 1.994883e+03
4333.6570 1.518742e+03 2.121398e+03
4334.8839 1.124765e+03 1.573164e+03
4336.1109 1.444589e+03 2.023156e+03
4337.3378 1.486058e+03 2.083977e+03
4338.5648 1.354983e+03 1.902664e+03
4339.7917 1.493536e+03 2.099977e+03
4341.0187 1.711050e+03 2.408969e+03
4342.2456 1.674180e+03 2.360148e+03
4343.4726 1.778572e+03 2.510594e+03
4344.6995 1.821588e+03 2.574672e+03
4345.9265 2.069307e+03 2.928617e+03
4347.1534 1.977329e+03 2.802086e+03
4348.3804 1.946683e+03 2.762242e+03
4349.6073 2.083482e+03 2.960188e+03
4350.8343 1.511567e+03 2.150398e+03
4352.0612 1.522406e+03 2.168617e+03
4353.2881 1.795911e+03 2.561516e+03
4354.5151 1.541066e+03 2.200859e+03
4355.7420 1.629818e+03 2.330602e+03
4356.9690 1.621892e+03 2.322242e+03
4358.1959 1.515855e+03 2.173195e+03
4359.4229 1.616338e+03 2.320211e+03
4360.6498 1.678740e+03 2.412859e+03
4361.8768 2.080562e+03 2.994203e+03
