# Wavelength in nm, Data in W / (nm m2)
wavelength data
328.68318561800163 -2.3239573135228308e-17
328.745274567815 -1.919276983214432e-18
328.80736351762835 -1.4290531081143716e-17
328.86945246744165 2.407902704012009e-18
328.93154141725495 1.067474264393967e-17
328.99363036706825 5.5363785696409055e-18
329.0557193168816 9.42642618356242e-18
329.1178082666949 9.545316025824055e-18
329.17989721650827 2.240259456831959e-18
329.24198616632157 6.507427397412831e-18
329.30407511613487 7.584903764337667e-18
329.36616406594817 3.706863917778278e-18
329.4282530157615 4.772095530095491e-18
329.4903419655749 4.589560343552496e-18
329.5524309153882 3.0238511666210455e-18
329.6145198652015 -1.9961241300721396e-18
329.6766088150148 2.70188103935213e-18
329.73869776482815 9.8190135469056e-18
329.80078671464145 4.534698830195835e-18
329.8628756644548 5.7437436502212114e-18
329.9249646142681 9.862634089327972e-18
329.9870535640814 1.3336185511481074e-17
330.0491425138947 3.587087751490293e-18
330.11123146370807 -2.3574999009521624e-18
330.1733204135214 1.4419988155730715e-17
330.2354093633347 6.2467534214856264e-18
330.297498313148 3.4562583842670687e-18
330.3595872629613 4.75369034787588e-18
330.4216762127746 7.13281150926926e-18
330.483765162588 1.4887671110984522e-17
330.54585411240134 2.141014533733e-18
330.60794306221464 -5.600125657137611e-18
330.67003201202795 4.481032179234007e-18
330.73212096184125 -3.8059853841708135e-18
330.7942099116546 -9.393076329215814e-19
330.8562988614679 9.42494553026595e-18
330.91838781128126 7.856774043446083e-18
330.98047676109456 9.835742447613873e-18
331.04256571090787 1.2731903604231486e-17
331.10465466072117 2.1210030908409026e-17
331.1667436105345 2.540162142437246e-17
331.2288325603479 1.573748669381945e-17
331.2909215101612 1.02163993849822e-17
331.3530104599745 1.495244762475355e-17
331.4150994097878 1.9344942113532637e-17
331.47718835960114 1.659330595354029e-17
331.53927730941444 9.869115876607937e-18
331.6013662592278 8.204181628912229e-18
331.6634552090411 7.676496646385051e-18
331.7255441588544 1.1011914696506086e-17
331.7876331086677 1.629303608246109e-17
331.84972205848106 1.523263355055996e-17
331.9118110082944 9.749813271220639e-18
331.9738999581077 -2.2121386247276063e-18
332.035988907921 5.040059552158702e-19
332.0980778577343 -2.400126379073398e-18
332.1601668075477 1.1700126484608367e-17
332.222255757361 2.902595298294295e-17
332.28434470717434 2.5715491799083256e-17
332.34643365698764 4.84888146558787e-18
332.40852260680094 -8.258476937139597e-18
332.47061155661424 -2.8597693455683424e-18
332.5327005064276 1.0060820980626542e-18
332.59478945624096 1.4171061385272683e-17
332.65687840605426 1.6094580564258593e-17
332.71896735586756 6.956120767344258e-18
332.78105630568086 1.3487530612256839e-17
332.8431452554942 2.1183255071980685e-17
332.9052342053075 1.538249882521987e-17
332.9673231551209 -1.7604266659458205e-18
333.0294121049342 1.5448066123654497e-17
333.0915010547475 1.7188052122688366e-17
333.1535900045608 -1.912350586355219e-18
333.21567895437414 1.93379483014535e-18
333.2777679041875 1.5994609376581812e-18
333.3398568540008 -1.6223141802242197e-18
333.4019458038141 5.680344805762391e-18
333.4640347536274 2.4641131421525907e-17
333.5261237034407 2.2148578155552518e-17
333.58821265325406 -7.014278181851636e-18
333.6503016030674 -2.6885743916331427e-18
333.7123905528807 3.0202103311548933e-18
333.774479502694 1.7255935526838143e-17
333.8365684525073 3.4320272862751853e-17
333.8986574023207 3.0519100015384873e-17
333.960746352134 1.3196057806992141e-17
334.02283530194734 -6.348567774362328e-18
334.08492425176064 -2.4837303507647452e-18
334.14701320157394 2.841333309511883e-17
334.20910215138724 3.9713811402675264e-17
334.2711911012006 2.6883497293787733e-17
334.33328005101396 2.940921884796327e-17
334.39536900082726 1.8835087836289652e-17
334.45745795064056 1.849701911993923e-17
334.51954690045386 3.7847083135824795e-17
334.5816358502672 5.226583382935913e-17
334.6437248000805 4.002509270206877e-17
334.7058137498939 1.9703041835596644e-17
334.7679026997072 1.1190945532384e-17
334.8299916495205 1.734107888164945e-17
334.8920805993338 1.2136226856894286e-17
334.95416954914714 2.9211793996804017e-17
335.0162584989605 1.420637372562257e-17
335.0783474487738 -6.523793579422499e-18
335.1404363985871 6.328732396863613e-18
335.2025253484004 1.3706343045334266e-17
335.26461429821376 3.765460565190922e-18
335.32670324802706 -1.2128392008927337e-18
335.3887921978404 7.971983759162469e-18
335.4508811476537 7.830808016837431e-18
335.512970097467 1.0456447198745089e-17
335.5750590472803 2.6083027997575267e-17
335.6371479970937 3.6648627468411016e-17
335.69923694690704 2.5812756658590916e-17
335.76132589672034 1.9691716078649567e-17
335.82341484653364 2.5273127188018472e-17
335.88550379634694 2.1242405103223127e-17
335.9475927461603 2.5711853858749248e-17
336.0096816959736 2.682112291251756e-17
336.07177064578696 6.105305950329365e-18
336.13385959560026 2.4478736014947047e-17
336.19594854541356 3.777645514640257e-17
336.25803749522686 1.425719901118028e-17
336.3201264450402 1.1335382847864335e-17
336.3822153948536 2.920432290151144e-17
336.4443043446669 1.2971077088086906e-17
336.5063932944802 1.1185122180871627e-17
336.5684822442935 3.429246966800272e-17
336.6305711941068 4.250157550310148e-17
336.69266014392014 2.589572121966876e-17
336.7547490937335 5.9366272798175515e-18
336.8168380435468 2.987826334250534e-17
336.8789269933601 3.019865024608183e-17
336.9410159431734 8.358627829804455e-18
337.00310489298676 5.1364124243615076e-17
337.06519384280006 3.797472041306418e-17
337.1272827926134 2.0673273408923367e-17
337.1893717424267 2.3021632550516512e-17
337.25146069224 5.2180898924062186e-17
337.3135496420533 4.433509412271917e-17
337.3756385918667 1.5184508182521626e-17
337.43772754168003 1.7625220385145092e-17
337.49981649149333 1.7356684471085877e-17
337.56190544130664 2.3388842839847177e-17
337.62399439111994 1.4475167720032903e-17
337.6860833409333 8.163404106255202e-18
337.7481722907466 5.895266181238369e-18
337.81026124055995 -6.290911217715851e-18
337.87235019037325 -1.0201404254837839e-17
337.93443914018656 3.9465796185252265e-18
337.99652808999986 1.8906228677691663e-17
338.0586170398132 1.0313946313078741e-17
338.1207059896266 3.2225825081987986e-17
338.1827949394399 3.4088933606477923e-17
338.2448838892532 3.064911626406596e-17
338.3069728390665 3.146352189923872e-17
338.36906178887983 2.3220011968102654e-17
338.43115073869313 2.8321075987039566e-17
338.4932396885065 1.783350611774717e-17
338.5553286383198 2.6917327326479926e-17
338.6174175881331 3.998394212095548e-17
338.6795065379464 7.933672889092075e-18
338.74159548775975 4.7302931306595114e-18
338.8036844375731 3.020764997114641e-17
338.8657733873864 2.0371360757147637e-17
338.9278623371997 1.8741854655087575e-17
338.989951287013 1.5115923329212404e-17
339.0520402368264 7.22523901655471e-18
339.1141291866397 1.6056292028064738e-17
339.17621813645303 2.4415594010068424e-17
339.23830708626633 4.3527186818438627e-17
339.30039603607963 4.5016538746230154e-17
339.36248498589293 4.03375750677117e-17
339.4245739357063 3.486557348360396e-17
339.48666288551965 2.2400275981062604e-17
339.54875183533295 7.96880242252659e-18
339.61084078514625 8.70635884289011e-18
339.67292973495955 4.18998247685263e-18
339.73501868477285 4.066291264725432e-18
339.7971076345862 1.0725182463331929e-17
