# Wavelength in nm, Data in W / (nm m2)
wavelength data
328.6500561886578 8.611469820343714e-19
328.71216579734505 -4.624513542841658e-19
328.7742754060323 2.5079451452035645e-19
328.8363850147195 1.5200923232848166e-18
328.89849462340675 6.543258508133356e-19
328.96060423209394 -2.241302280092498e-19
329.0227138407812 2.97061268787732e-19
329.08482344946844 1.2835029886646478e-18
329.1469330581557 2.13549170255611e-19
329.20904266684295 -3.7209213812925873e-19
329.2711522755302 -5.558156729830862e-19
329.3332618842174 -5.004610011186511e-19
329.39537149290464 1.1397792022725238e-18
329.45748110159184 8.968750192177287e-19
329.5195907102791 9.535990761645481e-19
329.58170031896634 3.063369952016426e-19
329.6438099276536 1.670249099481083e-19
329.70591953634084 4.714067273851286e-19
329.76802914502804 1.5130349857933298e-19
329.8301387537153 -7.581257376171766e-19
329.8922483624025 7.684937438992966e-19
329.95435797108973 1.87561274778888e-18
330.016467579777 3.2164585896114237e-19
330.07857718846424 3.883228161765117e-18
330.1406867971515 2.5482134482689512e-18
330.2027964058387 4.032893215921057e-18
330.26490601452593 -1.7173344108786005e-19
330.32701562321313 1.3031245527525767e-19
330.3891252319004 2.7975269519067454e-18
330.45123484058763 -9.970461316296943e-19
330.5133444492749 2.543684605073855e-18
330.57545405796213 4.940706955574928e-18
330.6375636666494 5.058825453152398e-18
330.6996732753366 1.1270902131183743e-18
330.7617828840238 -1.783142478580588e-19
330.823892492711 2.8977456130587924e-18
330.8860021013983 3.652465479225363e-18
330.9481117100855 2.977483045444224e-18
331.0102213187728 5.1048955874624996e-18
331.07233092746003 5.431740103864577e-18
331.1344405361472 2.2489341330751963e-19
331.1965501448345 6.035238585625563e-19
331.25865975352167 4.347331586711855e-18
331.3207693622089 8.460901750414841e-19
331.3828789708962 1.2166298125118236e-18
331.4449885795834 -4.827175033576501e-19
331.5070981882707 -6.881007393537342e-19
331.56920779695787 2.4555967946889513e-18
331.6313174056451 4.843607867913709e-18
331.6934270143323 5.361943529298784e-18
331.75553662301957 -9.792743138768529e-19
331.8176462317068 3.4329704440910044e-18
331.87975584039407 -1.5171596691483034e-18
331.9418654490813 -3.7808764569527046e-19
332.00397505776857 4.7435906250660525e-18
332.06608466645577 2.250390503515019e-18
332.12819427514296 2.1306486732857238e-18
332.1903038838302 2.5609518987295118e-18
332.25241349251746 7.642811070071818e-18
332.3145231012047 2.8460116733077264e-18
332.37663270989196 -1.0830907376513622e-18
332.4387423185792 3.6018263198571086e-18
332.5008519272664 3.619452129756508e-18
332.56296153595366 2.6463584526687076e-18
332.62507114464086 7.126027595444594e-18
332.6871807533281 3.584325924482561e-18
332.74929036201536 1.3086468725546361e-18
332.8113999707026 1.6187209758047688e-18
332.87350957938986 5.942876877589112e-18
332.93561918807706 3.7507725304145396e-18
332.9977287967643 -2.0642317683268813e-18
333.0598384054515 3.1645415665291096e-18
333.12194801413875 2.859820943130865e-18
333.184057622826 1.0779876852417003e-18
333.24616723151325 2.880752644046245e-18
333.3082768402005 8.283106166606824e-19
333.37038644888776 5.591964872532127e-18
333.43249605757495 1.1140294429572512e-17
333.49460566626215 5.493637541188209e-18
333.5567152749494 -9.352080997037833e-19
333.61882488363665 -1.3600956515417947e-18
333.6809344923239 3.553639729164961e-18
333.74304410101115 -1.8545397595040293e-19
333.8051537096984 9.248144871246524e-18
333.8672633183856 3.03011365544501e-18
333.92937292707285 4.5479063965146105e-18
333.99148253576004 3.2325369622001755e-18
334.0535921444473 -1.976352608461678e-18
334.11570175313454 1.1707587772727074e-17
334.1778113618218 7.42803501564377e-18
334.23992097050905 5.55940478880655e-18
334.30203057919624 4.416460078502002e-18
334.3641401878835 8.871457885228226e-18
334.4262497965707 4.771168142841992e-19
334.48835940525794 2.4061444481981672e-18
334.5504690139452 1.2291744846963364e-17
334.61257862263244 1.3184786989923671e-17
334.6746882313197 2.000496338708361e-18
334.73679784000694 9.45866074801824e-18
334.79890744869414 7.691772159698808e-18
334.86101705738133 9.186614679308334e-20
334.9231266660686 1.0711639310293265e-17
334.98523627475583 4.682652315669619e-18
335.0473458834431 1.7607103360620393e-19
335.10945549213034 1.6881223917089575e-17
335.1715651008176 1.626113283298194e-17
335.2336747095048 3.709760670620792e-18
335.29578431819203 9.911444502727075e-18
335.3578939268792 1.4191943969016572e-17
335.4200035355665 -4.506749983784122e-18
335.48211314425373 4.941936131377763e-18
335.544222752941 1.4530047306810075e-17
335.60633236162823 1.3462185629572078e-17
335.6684419703154 4.900046399440676e-18
335.7305515790027 -5.877830626701969e-19
335.7926611876899 1.5793376941841795e-17
335.8547707963771 -2.2792520816735508e-18
335.9168804050644 -1.0564733269176976e-18
335.9789900137516 -4.829567273790259e-18
336.0410996224389 7.130296249749987e-19
336.10320923112613 9.188315960377492e-18
336.1653188398133 1.3250860159656972e-17
336.2274284485005 9.05320858686464e-18
336.28953805718777 1.583517947561825e-18
336.351647665875 7.628743162960953e-18
336.4137572745623 1.463134640735003e-17
336.4758668832495 1.0385964485844607e-17
336.5379764919368 8.38915800547892e-18
336.60008610062397 1.2653795981169206e-17
336.6621957093112 1.4835398075133123e-17
336.7243053179984 8.888657716801608e-18
336.78641492668567 -4.430232636741138e-18
336.8485245353729 1.0574126773610706e-18
336.91063414406017 4.102545886458448e-18
336.9727437527474 4.126249197232586e-18
337.0348533614346 1.954865127269604e-18
337.09696297012187 1.0017766506197093e-17
337.15907257880906 4.489353075735873e-18
337.2211821874963 -7.277286234018844e-18
337.28329179618356 3.2413994925901045e-17
337.3454014048708 -5.296661325780732e-19
337.40751101355806 1.3320413060824231e-17
337.4696206222453 1.3123049511976731e-17
337.5317302309325 -6.164666731912392e-18
337.5938398396197 9.659826763227753e-18
337.65594944830696 1.5665042888072726e-17
337.7180590569942 4.397717878311087e-18
337.78016866568146 -4.716499712291094e-18
337.8422782743687 9.068781819049866e-19
337.90438788305596 1.2888153826229128e-17
337.96649749174316 2.3608999239432877e-17
338.0286071004304 1.2136118621231319e-17
338.0907167091176 1.6801007199971728e-17
338.15282631780485 9.98246803819943e-18
338.2149359264921 -4.092147882721568e-18
338.27704553517935 -1.0780126411843146e-18
338.3391551438666 8.354236043051756e-18
338.4012647525538 2.1036963072733167e-17
338.46337436124105 2.32000685632864e-17
338.52548396992825 -4.8737750349331545e-18
338.5875935786155 9.555210230267666e-18
338.64970318730275 3.1149605021098814e-17
338.71181279599 1.369679649260078e-17
338.77392240467725 1.889741075197733e-17
338.8360320133645 2.5927554039625314e-17
338.8981416220517 1.2500286693360857e-17
338.9602512307389 -8.364910529181607e-18
339.02236083942614 1.160949586600488e-17
339.0844704481134 1.6181621921231982e-17
339.14658005680064 9.233427842632476e-18
339.2086896654879 1.5991350781372667e-17
339.27079927417515 1.1729001538633091e-17
339.33290888286234 1.6014733372866372e-17
339.3950184915496 1.3637364831569055e-17
339.4571281002368 1.0244635651575786e-17
339.51923770892404 1.53615506009647e-17
339.5813473176113 1.6157211596969903e-17
339.64345692629854 5.27503467920873e-18
339.7055665349858 1.491594735986051e-17
339.767676143673 1.56315408589691e-17
339.82978575236024 1.6032932573349533e-17
339.89189536104743 1.8503408970793214e-17
339.9540049697347 5.183135715684911e-18
340.01611457842193 4.610676965514661e-18
340.0782241871092 1.0168361512670496e-17
340.14033379579644 1.2753198142456371e-17
340.2024434044837 9.379152360336013e-18
340.2645530131709 1.1552688044130538e-17
340.3266626218581 8.43381051445115e-18
340.3887722305453 9.901831064638818e-18
340.4508818392326 1.1722689077222498e-17
340.51299144791983 1.417236855155555e-17
340.5751010566071 2.0114977416729263e-17
340.63721066529433 1.7590024822630935e-17
340.6993202739815 2.7162870657752363e-17
340.7614298826688 3.369762414368129e-18
340.823539491356 1.5827471713658262e-17
340.8856491000432 8.220696235873343e-18
340.9477587087305 1.2079027758031723e-17
341.0098683174177 1.8707965346531314e-17
341.071977926105 4.355081502306424e-18
341.1340875347922 1.2438605950482552e-17
341.1961971434794 1.4832919798759898e-17
341.2583067521666 2.0901836747129102e-17
341.32041636085387 1.6123917113001884e-17
341.3825259695411 9.79497589687716e-18
341.4446355782284 1.414944892381458e-17
341.5067451869156 2.4614736583654336e-17
341.5688547956029 1.741187492886793e-17
341.63096440429007 1.1216693670578536e-17
341.69307401297726 2.02797992003421e-17
341.7551836216645 1.2091895916298262e-17
341.81729323035177 1.769506149571158e-17
341.879402839039 1.8339214607544278e-17
341.94151244772627 1.9500030805760075e-17
342.0036220564135 1.3120462095054335e-17
342.0657316651007 1.860814569569792e-17
342.12784127378796 1.7181182977624472e-17
342.18995088247516 1.673058190757539e-17
342.2520604911624 1.3191152320486805e-17
342.31417009984966 1.7724805438948085e-17
342.3762797085369 1.7192707117246255e-17
342.43838931722416 2.134269605699857e-17
342.50049892591136 1.666011710543131e-17
342.5626085345986 2.1659449614498843e-17
342.6247181432858 5.766592967672047e-18
342.68682775197306 1.879585465101853e-17
342.7489373606603 1.831305048678955e-17
342.81104696934756 2.1697666505585348e-17
342.8731565780348 1.3025182885847542e-17
342.93526618672206 4.70976002613006e-18
342.99737579540925 8.470195084237788e-18
343.05948540409645 1.3181245615871499e-17
343.1215950127837 1.8601456617616068e-17
343.18370462147095 2.389542641606347e-17
343.2458142301582 2.0716103995830323e-17
343.30792383884545 2.9608677680541455e-17
343.3700334475327 1.5146147070438475e-17
343.4321430562199 2.4777426699049758e-17
343.49425266490715 1.3959064787284013e-17
343.55636227359435 1.8726409402686285e-17
343.6184718822816 2.7073861761318607e-17
343.68058149096885 2.108766759806864e-17
343.7426910996561 1.1994330121317184e-17
343.80480070834335 1.1884693643284595e-17
343.86691031703054 2.6985811420931048e-17
343.9290199257178 1.8840424197590568e-17
343.991129534405 5.592500691327459e-18
344.05323914309224 1.7430336611542264e-17
344.1153487517795 2.62510207076949e-17
344.17745836046674 1.8838922636806376e-17
344.239567969154 2.1576795625047755e-17
344.3016775778412 1.877103576134429e-17
344.36378718652844 1.6727759250708255e-17
344.42589679521564 2.7701493574739282e-17
344.4880064039029 2.009138340958703e-17
344.55011601259014 3.2356529071385415e-17
344.6122256212774 2.740152972061722e-17
344.67433522996464 -3.586434438449903e-18
344.7364448386519 -2.713709612604156e-19
344.7985544473391 1.8534931392030525e-17
344.86066405602634 7.898313816017116e-18
344.92277366471353 1.910961540799269e-17
344.9848832734008 2.6611768537231683e-17
345.04699288208803 1.368972969736412e-17
345.1091024907753 1.2274429114814276e-17
345.17121209946254 1.9132346309235198e-17
345.23332170814973 2.2691500570331666e-18
345.295431316837 1.7398393220498817e-17
345.3575409255242 2.1942318272966714e-17
345.4196505342114 1.722209181884943e-17
345.4817601428987 1.6610197905941876e-17
345.54386975158593 1.3602938994397813e-17
345.6059793602732 2.4835050241304694e-17
345.6680889689604 2.3366450352774375e-17
345.7301985776476 1.455841599356792e-17
345.7923081863348 1.6437388391747923e-17
345.8544177950221 1.9725800927751362e-17
345.9165274037093 1.745590371337125e-17
345.9786370123966 1.6577515127678244e-17
346.0407466210838 1.8186221022980936e-17
346.1028562297711 1.3003432667110775e-17
346.1649658384583 1.7683984489367383e-17
346.2270754471455 2.6131131196359118e-17
346.2891850558327 1.8985212334971923e-17
346.35129466451997 1.378947842680725e-17
346.4134042732072 3.284066102260385e-17
346.47551388189447 1.5508347824847864e-17
346.5376234905817 1.5596358249354285e-17
346.5997330992689 2.0096838736590395e-17
346.66184270795617 2.2408727826854903e-17
346.72395231664336 1.9873352162878493e-17
346.7860619253306 1.7002373356693455e-17
346.84817153401787 1.2438373829313043e-17
346.9102811427051 2.2954556536483936e-17
346.97239075139237 1.4640708122109892e-17
347.03450036007956 8.728569232450125e-18
347.0966099687668 1.4635553229262536e-17
347.158719577454 2.8807627538699435e-17
347.22082918614126 1.0959216872193394e-17
347.2829387948285 8.619259465433949e-18
347.34504840351576 8.121845835081728e-18
347.407158012203 2.0679232294983784e-17
347.46926762089026 3.391610416924885e-17
347.53137722957746 1.9322931082366492e-17
347.5934868382647 1.3993095431400506e-17
347.6555964469519 2.0204240428847987e-17
347.71770605563916 3.699060157708376e-17
347.7798156643264 2.325185189008869e-17
347.84192527301366 9.838256832614537e-18
347.9040348817009 6.541182040449626e-18
347.9661444903881 1.5801308852898398e-17
348.02825409907535 1.7677589707476196e-17
348.09036370776255 1.6358905695176732e-17
348.1524733164498 1.519802481853203e-17
348.21458292513705 1.8042050128545612e-17
348.2766925338243 1.6712923393559993e-17
348.33880214251155 2.0329072160965732e-17
348.40091175119875 1.932442642195442e-17
348.463021359886 1.4442755948599402e-17
348.5251309685732 2.0843801821048148e-17
348.58724057726045 2.423580066176386e-17
348.6493501859477 1.7056928250988518e-17
348.71145979463495 1.7868670557088832e-17
348.7735694033222 1.09740718920042e-17
348.83567901200945 1.7323140064924934e-17
348.89778862069664 1.8948065880036246e-17
348.9598982293839 7.881501665569585e-18
349.0220078380711 7.328942534332613e-18
349.08411744675834 1.2874230548694187e-17
349.1462270554456 2.6719681938374698e-17
349.20833666413284 1.7282891069159025e-17
349.2704462728201 2.03350353151551e-17
349.3325558815073 1.5026298923393114e-17
349.39466549019454 1.0176579357284243e-17
349.45677509888174 1.4733748964851664e-17
349.518884707569 1.018144677273439e-17
349.58099431625624 4.705238027911722e-18
349.6431039249435 1.3022246389974132e-17
349.70521353363074 8.13105082468889e-18
349.76732314231793 1.0810014201778104e-17
349.8294327510052 1.672910673536902e-17
349.8915423596924 6.385640689035831e-19
349.95365196837963 8.63911405534985e-18
